@relation WekaExcel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute y {-1,1}

@data
0.697368,0.38843,0.317568,0.428571,0.940171,0.01875,0.442201,0.686567,0.625,0.385621,0.85348,0.84799,0.819563,0.853251,0.532164,0.849381,0.931825,0.891061,0.642857,0.652174,0.671051,0.474387,0.344595,0.681818,0.38673,0.886841,0.28227,0.748198,0.335272,0.803264,0.379617,0.367955,0.448276,0.62963,0.683084,0.211481,0.214689,0.338583,0.8,0.804878,0.833333,0.8625,0.811369,0.923875,0.752556,0.555556,0.555556,0.6,0.648485,0.6,0.873256,0.831426,0.758333,0.829931,1
0.552632,0.628099,0.263514,0.654485,0.57265,0.665625,0.352941,0.910448,0.741071,0.477124,0.820513,0.812814,0.766857,0.819711,0.680312,0.827884,0.937565,0.863128,0.142857,0.804348,0.813605,0.453814,0.298311,0.840909,0.648396,0.817861,0.73782,0.56201,0.641972,0.62194,0.456727,0.28908,0.700265,0.739969,0.804711,0.357464,0.480226,0.685039,0.933333,0.95122,0.916667,0.954167,0.945736,0.946367,0.97546,0.75,0.75,0.690323,0.69697,0.32,0.842624,0.88381,0.075,0.869347,1
0.605263,0.567493,0.162162,0.863787,0.581197,0.646875,0.235294,0.895522,0.803571,0.352941,0.871795,0.869347,0.801282,0.870227,0.730994,0.887986,0.996643,0.907821,0.142857,0.847826,0.816362,0.40989,0.261776,0.886364,0.61904,0.888736,0.28001,0.460244,0.900632,0.661831,0.486115,0.244826,0.660477,0.609568,0.841328,0.395234,0.683616,0.519685,0.866667,0.97561,0.875,0.908333,0.870801,0.953287,0.948875,0.727778,0.711111,0.664516,0.666667,0.32,0.889195,0.918562,0.191667,0.894686,-1
0.697368,0.30303,0.45946,0.420266,0.649573,0.58125,0.5,0.641791,0.8125,0.251634,0.824176,0.819095,0.75,0.84582,0.526316,0.840603,0.97749,0.913408,0.452381,0.782609,0.793752,0.641189,0.419739,0.818182,0.623621,0.938512,0.10221,0.490544,0.773198,0.586129,0.506066,0.379789,0.676393,0.68287,0.587152,0.334532,0.435028,0.496063,0.933333,0.853659,0.916667,0.9625,0.94832,0.935986,0.916155,0.733333,0.733333,0.903226,0.933333,0.7,0.423512,0.428166,0.354167,0.428911,1
0.75,0.272727,0.472973,0.415282,0.666667,0.571875,0.411765,0.626866,0.830357,0.212418,0.875458,0.871859,0.731956,0.914603,0.518518,0.832585,0.980262,0.913408,0.301587,0.826087,0.837042,0.583364,0.395077,0.863636,0.642287,0.944712,0.251381,0.480096,0.730721,0.651405,0.592073,0.461416,0.68435,0.66358,0.824197,0.386541,0.497175,0.519685,0.933333,0.902439,0.791667,0.9375,0.925065,0.944637,0.875256,0.694444,0.694444,0.903226,0.927273,0.9,0.887988,0.909281,0.254167,0.925831,1
0.710526,0.550964,0.304054,0.612957,0.538462,0.578125,0.352941,0.746269,0.732143,0.647059,0.732601,0.71608,0.713675,0.749123,0.508772,0.811122,0.82834,0.807263,0.02381,0.630435,0.644581,0.601157,0.440154,0.659091,0.502461,0.708233,0.66675,0.492843,0.348167,0.195376,0.58749,0.495046,0.562334,0.362654,0.068951,0.258993,0.389831,0.322835,0.533333,0.841463,0.583333,0.7,0.638243,0.927336,0.715747,0.583333,0.583333,0.645161,0.666667,0.54,0.360958,0.364819,0.329167,0.341105,1
0.684211,0.53168,0.351352,0.415282,0.65812,0.365625,0.442201,0.731343,0.732143,0.372549,0.838828,0.835427,0.814815,0.862745,0.576998,0.92234,0.986842,0.997207,0.595238,0.73913,0.74991,0.618578,0.513803,0.772727,0.446292,0.893214,0.583877,0.591631,0.253603,0.489574,0.495821,0.383862,0.503979,0.486883,0.143041,0.16217,0.412429,0.433071,0.8,0.829268,0.708333,0.8875,0.855297,0.955017,0.785276,0.766667,0.766667,0.741935,0.781818,0.92,0.862029,0.84085,0.608333,0.912106,1
0.473684,0.972452,0,0.998339,0.769231,0.125,0.442201,0.537313,0.607143,0.581699,0,0.776497,0.716553,0,0,0,0,0,0.349269,0,0,0,0,0,0,0,0.130085,0.025703,0.255626,0.300091,0.017525,0.444133,0.090186,0,0.104069,0,0.514124,0.259843,0.4,0.121951,0.291667,0.0375,0.167959,0.33737,0,0,0,0,0.109091,0.54,0.111883,0.111959,0.4,0,-1
0.881579,0.214876,0.621622,0.795681,0.683761,0.58125,0.117647,0.716418,1,0.571895,0.498168,0.477387,0.362061,0.495098,0.401559,0.483964,0.538584,0.502793,0.142857,0.434783,0.418272,0.264631,0.146029,0.454545,0.681656,0.490527,0.954043,0.619841,0.132996,0.466002,0.455379,0.505119,0.331565,1,0.300428,0.403177,0.531073,0.377953,0.333333,0.804878,0.625,0.583333,0.377261,0.925605,0.496932,0.522222,0.522222,0.406452,0.472727,0.5,0.260205,0.26197,0.483333,0.499736,1
0.526316,0.975207,0.209459,0.858804,0.555556,0.490625,0.088235,0.656716,0.633929,0.898693,0.21978,0.184673,0.232194,0.261146,0.249513,0.270443,0.286369,0.315642,0.333333,0.152174,0.000141,0.000176,0.175,0.159091,0.253182,0.165691,0.600954,0.178821,0.443489,0.020852,0.236991,0.550859,0.32626,0.096451,0.010921,0.1244,0.463277,0.330709,0.266667,0.439024,0.333333,0.125,0.136951,0.491349,0.353783,0.25,0.255556,0.225806,0.309091,0.52,0.312155,0.311196,0.558333,0.178075,-1
0.618421,0.515152,0.412162,0.734219,0.683761,0.621875,0.529412,0.955224,0.803571,0.637255,0.791209,0.782663,0.702517,0.913106,0.518518,0.828886,0.9148,0.835196,0.301587,0.76087,0.760388,0.809289,0.636245,0.795455,0.791617,0.672193,0.501758,0.508777,0.833628,0.75068,0.561877,0.436537,0,0.914352,0.777944,0.453537,0.615819,0.472441,0.533333,0.841463,0.666667,0.716667,0.653747,0.934256,0.793456,0.7,0.7,0.703226,0.733333,0.6,0.825816,0.83539,0.329167,0.468986,1
0.75,0.297521,0.479729,0.42691,0.675214,0.58125,0.735294,0.626866,0.776786,0.143791,0.791209,0.782663,0.742877,0.802477,0.487329,0.777459,0.968842,0.916201,0.214286,0.76087,0.763146,0.605975,0.412741,0.795455,0.656881,0.910997,0.21547,0.492686,0.805057,0.685857,0.567808,0.373459,0.702918,0.681327,0.911349,0.534772,0.677966,0.503937,1,0.853659,0.958333,1,1,0.970588,0.944785,0.727778,0.727778,0.909678,0.939394,0.86,0.813096,0.814374,0.4125,0.843393,1
0.578947,0.573003,0.114865,0.828904,0.564103,0.65625,0.411765,0.835821,0.732143,0.379085,0.838828,0.835427,0.804606,0.887616,0.723197,0.884392,0.997512,0.907821,0,0.869565,0.865167,0.461784,0.307819,0.931818,0.578653,0.904151,0.189101,0.488873,0.83641,0.691296,0.46832,0.262825,0.628647,0.647377,0.80364,0.382944,0.519774,0.566929,0.933333,0.97561,0.875,0.941667,0.917313,0.951557,0.910021,0.722222,0.7,0.677419,0.678788,0.32,0.857726,0.889287,0.166667,0.883776,1
0.75,0.322314,0.398649,0.538206,0.555556,0.55625,0.647059,0.716418,0.723215,0.326797,0.974359,0.979899,0.981244,0.931321,0.615984,0.982719,0.964406,0.938547,0.31746,0.73913,0.733091,0.606717,0.439237,0.772727,0.59138,0.942301,0.450527,0.523717,0.517826,0.503626,0.396333,0.375661,0.387268,0.371142,0.188437,0.172212,0.683616,0.307087,0.733333,0.902439,0.833333,0.825,0.762274,0.955017,0.848671,0.733333,0.738889,0.709677,0.739394,0.58,0.949056,0.946227,0.45,0.893366,-1
0.592105,0.435262,0.256757,0.533223,0.692308,0.33125,0.735294,0.61194,0.830357,0.281046,0.842491,0.836683,0.734093,0.903096,0.54191,0.864312,0.944788,0.882682,0.142857,0.782609,0.794579,0.723293,0.5361,0.818182,0.598846,0.906993,0.510045,0.543151,0.872061,0.68767,0.62254,0.38133,0.649867,0.748457,0.50621,0.752098,0.59322,0.511811,0.933333,0.817073,0.791667,0.929167,0.909561,0.956747,0.869121,0.588889,0.588889,0.845161,0.860606,0.68,0.860925,0.857154,0.45,0.874538,1
0.763158,0.294766,0.412162,0.225914,0.623932,0.378125,0.442201,0.656716,0.741071,0.336601,0.92674,0.923367,0.882241,0.949226,0.617934,0.989009,0.991517,0.916201,0.52381,0.847826,0.844762,0.662688,0.480309,0.863636,0.450195,0.783274,0.321949,0.563786,0.312516,0.792384,0.415476,0.32183,0.580379,0.719136,0.673233,0.220773,0.525424,0.330709,0.866667,0.829268,0.916667,0.9125,0.875969,0.944637,0.895706,0.733333,0.733333,0.632258,0.648485,0.72,0.931404,0.943684,0.333333,0.917913,1
0.539474,0.62259,0.114865,0.810631,0.57265,0.6625,0.411765,0.835821,0.75,0.401961,0.893773,0.883166,0.755935,0.927657,0.727096,0.886846,0.965006,0.896648,0.142857,0.891304,0.890258,0.527764,0.352751,0.931818,0.632615,0.896831,0.2333,0.516351,0.837674,0.690843,0.46859,0.25677,0.681698,0.707562,0.804283,0.382494,0.661017,0.582677,0.933333,0.97561,0.916667,0.945833,0.919897,0.949827,0.940695,0.716667,0.694444,0.645161,0.642424,0.32,0.903543,0.935321,0.175,0.920113,1
0.763158,0.443526,0.432432,0.495017,0.529915,0.56875,0.264706,0.820896,0.732143,0.630719,1,0.998744,0.980057,0.946646,0.625731,1,0.990318,0.938547,0.484127,0.804348,0.81388,0.640819,0.472683,0.840909,0.650433,0.966715,0.662983,0.463066,0.336283,0.540345,0.555675,0.496532,0.692308,0.369599,0.163597,0.190348,0.389831,0.244094,0.6,0.926829,0.583333,0.725,0.653747,0.967128,0.773006,0.583333,0.583333,0.612903,0.654545,0.48,0.992018,0.980854,0.5125,0.9429,1
0.763158,0.446281,0.378378,0.700997,0.636921,0.53315,0.442201,0.298507,0.732143,0.379085,0.74359,0.736181,0.650285,0.752374,0.500975,0.796848,0.87949,0.812849,0.452381,0.630435,0.647338,0.643784,0.571091,0.659091,0.609706,0.573889,0.529633,0.55851,0.334766,0.511786,0.481531,0.451013,0.580379,0.73534,0.317131,0.377998,0.333333,0.125984,0.533333,0.756098,0.625,0.695833,0.622739,0.951557,0.697342,0.672222,0.677778,0.709677,0.769697,0.68,0.766889,0.782365,0.233333,0.723386,1
0.723684,0.316804,0.567568,0.458472,0.65812,0.578125,0.352941,0.776119,0.821429,0.480392,0.827839,0.821608,0.683523,0.876574,0.522417,0.83725,0.919625,0.857542,0.301587,0.76087,0.774726,0.553896,0.454875,0.795455,0.753776,0.860748,0.605475,0.555846,0.822503,0.614687,0.515233,0.366469,0.787798,0.762346,0.694647,0.415917,0.186441,0.496063,0.666667,0.878049,0.666667,0.783333,0.744186,0.946367,0.779141,0.833333,0.833333,0.870968,0.890909,0.52,0.850672,0.879964,0.183333,0.84656,1
0.592105,0.53168,0.195946,0.817276,0.74359,0.178125,0.442201,0.537313,0,0.271242,0.282051,0.212312,0.294397,0.365273,0.189084,0.305627,0.336321,0.368715,0.222222,0.217391,0.000174,0.000167,0.143774,0.227273,0.454268,0.252713,0.654947,0.254467,0.397472,0.555757,0.332435,0.692096,0.511936,0.198302,0.313705,0.170713,0.553672,0.299213,0.4,0.487805,0.458333,0.191667,0.400517,0.50519,0.357873,0.222222,0.222222,0.341936,0.436363,0.62,0.353689,0.341485,1,0.222946,1
0.539474,0.504132,0.189189,0.80897,0.632479,0.603125,0.117647,0.791045,0.732143,0.48366,0.692308,0.675879,0.681149,0.735604,0.596491,0.719741,0.896036,0.824022,0.293651,0.673913,0.683735,0.000275,0.211052,0.681818,0.60767,0.751378,0.472125,0.59325,0.745133,0.6301,0.563494,0.290456,0.655172,0.876543,0.774732,0.531175,0.632768,0.417323,0.866667,0.939024,0.916667,0.908333,0.899225,0.949827,0.865031,0.694444,0.677778,0.741935,0.70303,0.44,0.331417,0.345809,0.116667,0.750132,1
0.81579,0.352617,0.486487,0.564784,0.636921,0.53315,0.442201,0.507463,0.75,0.333333,0.875458,0.869347,0.753086,0.940351,0.590643,0.942593,0.990843,0.913408,1,0.782609,0.782171,0.721625,0.632288,0.818182,0.61327,0.946779,0.440733,0.615557,0.219216,0,0.839579,0.431638,0.665782,0.816358,0,0.516787,0.384181,0.023622,0.666667,0.829268,0.625,0.779167,0.726098,0.953287,0.715747,0.844445,0.844445,0.767742,0.793939,0.72,0.888117,0.905841,0.283333,0.907091,1
0.868421,0.267218,0.506757,0.42691,0.636921,0.53315,0.5,0.865672,0.8125,0.352941,0.893773,0.893216,0.824786,0.887255,0.555556,0.884358,0.973114,0.910615,0.293651,0.804348,0.818292,0.596338,0.418243,0.840909,0.706771,0.783274,0.494977,0.602027,0.907712,0.662738,0.68563,0.450077,0.750663,0.716821,0.29015,0.359263,0.768362,0.448819,0.866667,0.780488,0.75,0.895833,0.875969,0.958477,0.891616,0.894445,0.894445,0.916129,0.927273,0.58,0.909144,0.901802,0.4875,0.894774,1
0.592105,0.652893,0.121622,0.943522,0.538462,0.79375,0.529412,0.895522,0.678572,0.640523,0.897436,0.893216,0.957265,0.903406,0.777778,0.946637,0.997123,0.916201,0.142857,0.782609,0.78355,0.98888,0.839768,0.818182,0.583743,0.914743,0.621296,0.808223,0.854109,0.641886,0.597196,0.325627,0.628647,0.677108,0.864882,0.558303,0.175141,0.590551,0.8,0.902439,0.958333,0.8875,0.842377,0.968858,0.924335,0.755556,0.727778,0.729032,0.745455,0.34,0.906009,0.944359,0.129167,0.922664,1
0.684211,0.31405,0.547297,0.257475,0.649573,0.584375,0.558824,0.58209,0.830357,0.454248,0.904762,0.903266,0.76567,0.951084,0.559454,0.896178,0.968318,0.916201,0.301587,0.826087,0.828494,0.832271,0.602703,0.863636,0.72934,0.967577,0.125063,0.482238,0.815676,0.68903,0.525748,0.384357,0.774536,0.665123,0.683726,0.346523,0.525424,0.496063,0.933333,0.902439,0.75,0.929167,0.917313,0.923875,0.860941,0.688889,0.688889,0.87742,0.890909,0.88,0.910961,0.933288,0.254167,0.950818,1
0.578947,0.727273,0.128378,0.885382,0.529915,0.840625,0.852941,0.70547,0.625,0.892157,0.897436,0.896985,0.696344,0.941383,1,0.887468,0.990109,0.907821,0.142857,0.826087,0.834836,0.996293,0.98417,0.863636,0.521975,0.931579,0.316424,0.967297,0.845512,0.781052,0.497169,0.254293,0,0.916667,0.967666,0.439898,0.322034,0.818898,0.933333,0.865854,0.958333,0.954167,0.927648,0.965398,0.903886,0.777778,0.744445,0.696774,0.69697,0.28,0.907801,0.929304,0.258333,0.94158,1
0.644737,0.556474,0.216217,0.885382,0.529915,0.784375,0.588235,0.865672,0.723215,0.591503,0.882784,0.846734,0.730769,0.963829,0.77193,0.93931,0.997048,0.913408,0.293651,0.804348,0.792373,0.827637,0.701786,0.840909,0.558289,0.888348,0.519588,0.641051,0.536789,0.776519,0.381235,0.292437,0.615385,0.902778,0.559604,0.507494,0.711864,0.346457,0.666667,0.804878,0.916667,0.795833,0.728682,0.942907,0.883436,0.788889,0.75,0.567742,0.6,0.38,0.889921,0.907688,0.2875,0.883776,1
0.447368,0.592287,0.195946,0.935216,0.632479,0.5875,0.088235,0.716418,0.660714,0.702614,0.278388,0.243719,0.230057,0.308514,0.269006,0.31679,0.356358,0.337989,0,0.326087,0.000261,0.195136,0.09391,0.318182,0.318344,0.276653,0.214214,0.415526,0.718837,0.36718,0.550013,0.479139,0.387268,0.579475,0.356745,0.558453,0.627119,0.370079,0.466667,0.487805,0.291667,0.491667,0.488372,0.768166,0.392638,0.3,0.283334,0.406452,0.466666,0.38,0.357707,0.375913,0.070833,0.301249,1
0.552632,0.575758,0.277027,0.76412,0.649573,0.621875,0.470588,0.820896,0.839285,0.673203,0.919414,0.914573,0.77018,0.966151,0.719298,0.869669,0.990378,0.913408,0.293651,0.978261,0.999449,0.800949,0.53055,0.977273,0.8841,0.931278,0.627825,0.675687,0.932238,0.602448,0.57347,0.328159,0.917772,0.952932,0.693576,0.538669,0.265537,0.346457,0.666667,0.939024,0.708333,0.775,0.728682,0.977509,0.762781,0.783334,0.772222,0.729032,0.751515,0.3,0.774418,0.805283,0.145833,0.176579,1
0.578947,0.402204,0.290541,0.689369,0.641026,0.6,0.117647,0.835821,0.794643,0.460784,0.842491,0.751256,0.752137,0.941847,0.732943,0.891408,0.984998,0.902235,0.293651,0.826087,0.755149,0.540181,0.360135,0.863636,0.686917,0.896788,0.590407,0.676732,0.890518,0.725748,0.504449,0.297061,0.729443,0.989969,0.831478,0.483064,0.717514,0.440945,0.8,0.914634,0.75,0.854167,0.819121,0.944637,0.793456,0.833333,0.811111,0.780645,0.812121,0.44,0.829515,0.862259,0.145833,0.879025,1
0.657895,0.305785,0.391892,0.654485,0.641026,0.6375,0.470588,0.865672,0.848214,0.656863,0.882784,0.878141,0.826211,0.9516,0.553606,0.886293,0.987141,0.907821,0.261905,0.76087,0.765627,0.769627,0.552847,0.795455,0.912438,0.898209,0.964591,0.539599,0.905689,0.762013,0.69938,0.435216,0.633952,0.838735,0.754604,0.553957,0.124294,0.496063,0.666667,0.902439,0.75,0.775,0.723514,0.963668,0.834356,0.572222,0.572222,0.722581,0.769697,0.32,0.897073,0.899559,0.408333,0.814601,1
0.842105,0.275482,0.452703,0.305648,0.940171,0.2125,0.442201,0.671642,0.75,0.401961,0.879121,0.878141,0.801994,0.941899,0.602339,0.966786,0.96547,0.913408,0.603175,0.804348,0.805333,0.641931,0.46501,0.840909,0.566774,0.783274,0.414616,0.521628,0.251327,0.617407,0.647344,0.3881,0.580379,0.716049,0.270664,0.339778,0.039548,0.299213,0.733333,0.829268,0.791667,0.829167,0.777778,0.942907,0.817996,0.894445,0.9,0.780645,0.793939,0.84,0.892206,0.908907,0.295833,0.904892,1
0.75,0.473829,0.385135,0.475083,0.709402,0.4,0.442201,0.641791,0.678572,0.552288,0.970696,0.974874,0.915717,0.959856,0.598441,0.956383,0.986991,0.941341,0.849206,0.782609,0.773899,0.738491,0.769546,0.818182,0.55778,0.783274,0.626821,0.724323,0.335019,0.93291,0.676732,0.46659,0.612732,0.643519,0.753105,0.751799,0.19209,0.511811,0.666667,0.853659,0.625,0.791667,0.736434,0.951557,0.721881,0.727778,0.722222,0.658065,0.733333,0.9,0.976442,0.976516,0.429167,0.965071,1
0.618421,0.564738,0.128378,0.875415,0.529915,0.753125,0.294118,0.910448,0.6875,0.415033,0.879121,0.874372,0.856125,0.923168,0.723197,0.878171,0.999401,0.913408,0.142857,0.782609,0.800645,0.564275,0.382432,0.818182,0.666384,0.905184,0.59769,0.484484,0.837168,0.762013,0.544082,0.326288,0.70557,0.728395,0.976445,0.515438,0.175141,0.622047,0.866667,0.939024,0.916667,0.920833,0.894057,0.972318,0.961145,0.7,0.672222,0.735484,0.739394,0.38,0.884275,0.923087,0.1125,0.916593,1
0.631579,0.297521,0.466216,0.493355,0.589744,0.565625,0.352941,0.537313,0.830357,0.464052,0.684982,0.675879,0.637939,0.754592,0.444444,0.709408,0.849427,0.77933,0.444444,0.652174,0.679874,0.550375,0.438127,0.681818,0.619718,0.727437,0.145153,0.483492,0.87914,0.640073,0.512537,0.385348,0.665782,0.676698,0.96788,0.489808,0.180791,0.511811,0.733333,0.792683,0.583333,0.808333,0.79845,0.901384,0.703476,0.722222,0.722222,0.819355,0.842424,0.62,0.724901,0.746765,0.2625,0.783829,1
0.736842,0.465565,0.378378,0.44186,0.649573,0.521875,0.205882,0.686567,0.75,0.297386,0.897436,0.898241,0.869658,0.877967,0.797271,0.910797,0.959356,0.930168,0.484127,0.717391,0.726473,0.540181,0.370801,0.75,0.473273,0.910567,0.517077,0.748511,0.330468,0.721668,0.456188,0.420465,0.530504,0.61034,0.638758,0.282374,0.299435,0.307087,0.8,0.878049,0.916667,0.879167,0.834625,0.956747,0.846626,0.822222,0.822222,0.748387,0.769697,0.66,0.910896,0.900456,0.5125,0.874538,1
0.684211,0.460055,0.513513,0.626246,0.641026,0.5875,0.5,0.641791,0.785714,0.611111,0.78022,0.771357,0.629155,0.843498,0.475634,0.759902,0.913586,0.849162,0.301587,0.717391,0.741363,0.785937,0.637066,0.75,0.674699,0.846366,0.37996,0.440393,0.730721,0.681777,0.452143,0.473635,0.724138,0.614969,0.617131,0.294964,0.740113,0.496063,0.533333,0.914634,0.541667,0.691667,0.627907,0.958477,0.705522,0.55,0.55,0.729032,0.763636,0.82,0.809267,0.841149,0.145833,0.823597,1
0.671053,0.30854,0.445946,0.729236,0.641026,0.596875,0.088235,0.716418,0.848214,0.565359,0.6337,0.603015,0.616572,0.706347,0.576998,0.698383,0.867906,0.804469,0.142857,0.673913,0.68401,0.228994,0.255695,0.704545,0.625827,0.667241,0.34455,0.580138,0.995449,0.640979,0.551092,0.377147,0.668435,0.793981,0.495931,0.36196,0.79096,0.362205,0.266667,0.804878,0.416667,0.5375,0.390181,0.949827,0.427403,0.327778,0.311111,0.374194,0.436363,0,0.671497,0.702384,0.095833,0.656783,-1
0.565789,0.641873,0.189189,0.877076,0.564103,0.653125,0.205882,0.626866,0.785714,0.460784,0.608059,0.582915,0.57906,0.576625,0.54386,0.654593,0.816875,0.743017,0.222222,0.695652,0.699176,0.209341,0.234653,0.704545,0.509248,0.642783,0.530638,0.411608,0.698104,0.684497,0.372338,0.336526,0.564987,0.555556,0.561242,0.252848,0.892655,0.590551,0.466667,0.963415,0.541667,0.65,0.524548,0.941176,0.607362,0.5,0.477778,0.567742,0.6,0.36,0.650302,0.680876,0.091667,0.620183,1
0.710526,0.267218,0.364865,0.51495,0.649573,0.3125,0.5,0.522388,0.803571,0.150327,0.695971,0.680905,0.612061,0.751135,0.450292,0.722921,0.801139,0.73743,0.142857,0.673913,0.423703,0.535362,0.356178,0.681818,0.711013,0.777515,0.202913,0.597848,0.77244,0.448776,0.428417,0.178446,0.750663,0.815586,0.385867,0.304257,0.423729,0.559055,0.866667,0.792683,0.791667,0.9125,0.875969,0.906574,0.787321,0.705556,0.705556,0.890323,0.90303,0.88,0.734376,0.730686,0.383333,0.7328,1
0.710526,0.589532,0.601351,0.845515,0.376069,0.846875,0.147059,0.746269,0.241072,0.683007,0.252747,0.211055,0.168329,0.221723,0.159844,0.254614,0.266946,0.25419,0.142857,0.173913,0.000161,0.000157,0.118243,0.204545,0.241812,0.209998,0.497489,0.196688,0.984829,0.250227,0.401456,0.515412,0.135279,0.215278,0.183726,0.33798,0.864407,0.448819,0.4,0.378049,0.375,0.395833,0.385013,0.565744,0.361963,0.394445,0.394445,0.393549,0.448485,0.7,0.326588,0.334605,0.175,0.214763,1
0.684211,0.38843,0.168919,0.843854,0.581197,0.540625,0.147059,0.701493,0.544643,0.245098,0.666667,0.653266,0.747151,0.696285,0.604289,0.728624,0.958247,0.891061,0.293651,0.630435,0.64072,0.394507,0.254392,0.659091,0.56932,0.723217,0.635108,0.776094,0.840202,0.771985,0.603667,0.363937,0.618037,0.677108,0.96424,0.56265,0.587571,0.472441,0.733333,0.914634,0.833333,0.833333,0.806202,0.967128,0.781186,0.711111,0.688889,0.761291,0.787879,0.26,0.704173,0.736793,0.095833,0.729456,1
0.776316,0.22865,0.655406,0.262458,0.641026,0.571875,0.441176,0.58209,0.875,0.173203,0.85348,0.845477,0.765432,0.901548,0.555556,0.89165,0.983395,0.913408,0.753968,0.826087,0.842281,0.610238,0.415154,0.863636,0.768709,0.95763,0.430688,0.519643,0.806068,0.692203,0.485036,0.172336,0.806366,0.714506,0.827623,0.440648,0.491525,0.543307,0.866667,0.853659,0.833333,0.908333,0.875969,0.925605,0.885481,0.85,0.85,0.883871,0.89697,0.8,0.430073,0.428764,0.408333,0.44026,1
0.776316,0.236915,0.5,0.598007,0.649573,0.609375,0.147059,0.925373,0.857143,0.591503,0.875458,0.869347,0.798908,0.930444,0.54191,0.86566,0.986767,0.902235,0.444444,0.73913,0.751841,0.53944,0.364189,0.772727,0.911929,0.874871,0.881718,0.543726,0.898609,0.799184,0.634672,0.404007,0.938992,0.842593,0.665739,0.417566,0.107345,0.503937,0.6,0.902439,0.625,0.754167,0.70801,0.946367,0.764826,0.683333,0.683333,0.787097,0.824242,0.32,0.458219,0.464109,0.3375,0.814952,1
0.736842,0.267218,0.682432,0.377076,0.649573,0.31875,0.352941,0.567164,0.8125,0,0.710623,0.615578,0.601852,0.749174,0.467836,0.747252,0.968528,0.910615,0.142857,0.652174,0.619765,0.414708,0.265492,0.681818,0.594604,0.858939,0.062783,0.518911,0.611631,0.69311,0.490159,0.188243,0.64191,0.715278,0.682013,0.434802,0.40113,0.574803,0.866667,0.853659,0.791667,0.8875,0.865633,0.970588,0.803681,0.633333,0.633333,0.761291,0.787879,0.76,0.742618,0.744148,0.416667,0.765265,1
0.552632,0.790634,0.067568,0.935216,0.589744,0.578125,0.235294,0.477612,0.848214,0.20915,0.205128,0.163317,0.151235,0.195924,0.202729,0.223716,0.309254,0.265363,0,0.217391,0.000202,0.000103,0.076255,0.227273,0.238418,0.244144,0.025113,0.218943,0.777497,0.296011,0.246967,0.25699,0.307692,0.314043,0.272163,0.215228,0.59887,0.614173,0.666667,0.682927,0.541667,0.604167,0.666667,0.633218,0.517382,0.444444,0.422222,0.554839,0.587879,0.34,0.291719,0.302446,0.175,0.193736,1
0.671053,0.399449,0.304054,0.5,0.692308,0.334375,0.588235,0.731343,0.803571,0.333333,0.809524,0.801508,0.702279,0.859443,0.528265,0.844957,0.914515,0.849162,0.150794,0.782609,0.7932,0.745163,0.524759,0.818182,0.626506,0.601447,0.334756,0.49791,0.791656,0.668631,0.541925,0.356561,0.676393,0.676698,0.764026,0.572992,0.293785,0.527559,0.8,0.804878,0.666667,0.866667,0.837209,0.930796,0.807771,0.561111,0.561111,0.793549,0.812121,0.64,0.830943,0.828509,0.445833,0.90146,1
0.644737,0.366391,0.195946,0.541528,0.636921,0.53315,0.852941,0.358209,0.892857,0.264706,0.575092,0.556533,0.545347,0.585604,0.380117,0.606622,0.763612,0.715084,0.611111,0.521739,0.308703,0.261977,0.284604,0.545455,0.601391,0.63598,0.395279,0.508254,0.854614,0.640073,0.520626,0.314509,0.65252,0.701389,0.426981,0.458183,0.615819,0.543307,0.666667,0.707317,0.583333,0.791667,0.775194,0.939446,0.638037,0.644445,0.644445,0.83871,0.860606,0.6,0.623791,0.614389,0.520833,0.574081,1
