@relation WekaExcel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute y {-1,1}

@data
0.679552,0.335308,0.326572,0.824898,0.395261,0.230111,0.679636,0.513308,0.496159,0.668743,0.491458,0.495425,0.561565,0.494594,0.564262,0.182744,0.565972,0.568464,0.669964,0.285996,0.261322,0.592889,0.381912,0.396539,0.42177,0.646024,0.48253,0.707805,0.338751,0.626129,0.756692,0.545809,0.367458,0.426032,0.570166,0.42657,0.766477,0.5379,0.322947,0.408324,0.672603,0.253544,0.692294,0.466179,0.365475,0.210873,0.416387,0.521247,0.390847,0.459643,0.446641,0.678586,0.734957,1,0.567722,0.610748,0.785532,0.659885,0.487601,0.638912,0.54141,0.604494,0.31947,0.864085,0.420195,0.865366,0.507875,0.48545,0.286649,0.411505,0.45766,0.598388,0.597625,0.653074,0.55972,0.089,0.399776,0.732463,0.357323,0.655247,0.608424,0.476652,0.566543,0.510252,0.183914,0.326769,0.556378,0.549151,0.49049,0.648671,0.402445,0.351329,0.264564,0.274622,0.719923,0.660912,1
0.734579,0.427392,0.390024,0.550484,0.561067,0.642902,0.583406,0.385601,0.403671,0.339046,0.586014,0.631334,0.523193,0.631307,0.524113,1,0.482476,0.478775,0.129587,0.720001,0.769397,0.532545,0.635626,0.629392,0.618168,0.635532,0.70319,0.072041,0.97966,0.068031,0.181804,0.708626,0.538482,0.477407,0.452032,0.383862,0.237836,0.308765,1,0.740261,0.33838,0.793232,0.669428,0.765698,0.766399,0.548118,0.869008,0.604625,0.930017,0.795478,0.856524,0.259427,0.576975,0.296207,0.60265,0.977624,0.573736,0.602494,0.645152,0.502348,0.551287,0.512509,0.489351,0.459937,0.541706,0.591479,0.40483,0,0.418878,0.530551,0.685766,0.704779,0.758658,0.809555,0.333655,0.429656,0.954561,0.002534,0.208478,0.235122,0.391373,0.482385,0.583371,1,0.450467,0.79654,0.880329,0,0.597174,0.635587,0.587825,0.364414,0.740832,0.534109,0.44323,0.890384,-1
0.516203,0.451936,0.444845,0.785208,0.686241,0.672717,0.554929,0.489679,0.480518,0.580491,0.347038,0.332758,0.669512,0.332402,0.672682,0.576064,0.353733,0.353786,0.719127,0.367097,0.3295,0.622416,0.402176,0.395446,0.225001,0.400257,0.267934,0.592603,0.572281,0.36189,0.276832,0.285479,0.410831,0.4465,0.526574,0.515393,0.688196,0.640595,0.507646,0.420473,0.483494,0.47612,0.451791,0.278019,0.529818,0.389264,0.31266,0.495323,0.372631,0.507629,0.513254,0.5651,0.370713,0.656939,0.48908,0.819488,0.689176,0.58857,0.447633,0.368703,0.536759,0.586025,0.465906,0.702576,0.597491,0.803533,0.411807,0.590106,0.618476,0.77921,0.640087,0.444806,0.642544,0.321556,0.493225,0.225958,0.381003,0.749896,0.47163,0.653736,0.61382,0.537738,0.612079,0.461554,0.352036,0.375753,0.452491,0.562508,0.405529,0.464426,0.507128,0.535574,0.277766,0.324955,0.675707,0.805793,1
0.57988,0.380761,0.370416,0.803059,0.408933,0.304761,0.815231,0.306754,0.298169,0.500023,0.441574,0.585537,0.610307,0.584316,0.613534,0.568365,0.554949,0.554035,0.743755,0.416902,0.368583,0.534053,0.396,0.399105,0.371927,0.537813,0.392571,0.709359,0.413861,0.510042,0.475448,0.459678,0.394768,0.364276,0.529219,0.511859,0.752869,0.682689,0.397422,0.378212,0.533183,0.37822,0.39887,0.59078,0.477801,0.505602,0.380865,0.436374,0.523608,0.549177,0.421008,0.418571,0.555781,0.574743,0.587372,0.584546,0.611396,0.635956,0.443621,0.539483,0.583785,0.502557,0.311392,0.782823,0.345022,0.774919,0.318623,0.465571,0.490895,0.624386,0.477228,0.420521,0.411975,0.533518,0.609406,0.248578,0.37724,0.714013,0.58263,0.719268,0.503573,0.412031,0.607448,0.532921,0.325198,0.44696,0.506875,0.503833,0.63602,0.452347,0.635686,0.547653,0.287955,0.518905,0.471214,0.611394,1
0.680534,0.442449,0.43612,0.819265,0.448521,0.332725,0.495833,0.441244,0.423018,0.599392,0.498361,0.448131,0.424938,0.44825,0.426576,0.410521,0.601124,0.602913,0.476554,0.423834,0.431608,0.439563,0.474104,0.482491,0.369265,0.712904,0.384539,0.662047,0.463573,0.487884,0.597498,0.619695,0.285454,0.394164,0.612568,0.517909,0.709534,0.696063,0.459211,0.38973,0.448166,0.495996,0.626919,0.671924,0.475109,0.314864,0.314289,0.429838,0.381883,0.484325,0.615919,0.613488,0.834556,0.859546,0.672552,0.61152,0.939426,0.969273,0.534829,0.736425,0.459712,0.688849,0.520893,0.776287,0.785753,0.891777,0.502772,0.479983,0.451751,0.443185,0.505533,0.390576,0.606914,0.558666,0.445747,0.154863,0.331495,0.50299,0.516916,0.388239,0.497718,0.444492,0.631501,0.432582,0.205754,0.519327,0.68789,0.472042,0.713979,0.525484,0.669284,0.474515,0.490644,0.489984,0.511763,0.863935,1
0.596738,0.682852,0.667405,0.905464,0.877574,0.746714,0.377153,0.484575,0.463731,0.611984,0.066911,0.125923,0.632554,0.126,0.63672,0.434723,0.65351,0.652365,0.63076,0.397551,0.366636,0.376655,0.601304,0.624415,0,0.661538,0.226886,0.572483,0.540306,0.490431,0.169525,0.300611,0,0.823839,1,0.539001,0.669355,0.57806,0.55626,0.488236,0.561203,0.526299,0.797596,0.484662,0.260755,0.317378,0.406604,0.492962,0.421583,0.261949,0.383948,0.769721,0.801462,0.518578,0.895285,0.569376,0.682653,0.843744,0.797866,0.447906,0.376042,0.737968,0.37783,0.627883,0.669044,0.663815,0.598256,0.50743,0.2152,0.372178,0.513658,0.326787,0.462906,0.352678,0.536763,0.286006,0.335247,0.761487,0.692676,0.482593,0.356295,0.302246,0.405836,0.209574,0.143263,0.470243,0.828827,0.333292,0.60777,0.544868,0.556994,0.455132,0.389771,0.463543,0.518843,0.750764,1
0.718902,0.585614,0.557211,0.957757,0.578368,0.475699,0.451849,0.504854,0.497984,0.541076,0.131205,0.235429,0.685506,0.234983,0.690808,0.383571,0.529783,0.530854,0.641007,0.361953,0.342229,0.524744,0.438404,0.44999,0.259292,0.447313,0.230065,0.650184,0.442549,0.527648,0.326357,0.260964,0.454172,0.560154,0.48114,0.463821,0.689166,0.631684,0.412827,0.368213,0.532824,0.262251,0.532485,0.736214,0.550794,0.240903,0.312018,0.447658,0.292453,0.620552,0.302285,0.311914,0.83904,0.570245,0.63999,0.616018,0.595195,0.663326,0.598873,0.65058,0.506158,0.61761,0.402601,0.769715,0.559338,0.811435,0.484856,0.569504,0.658452,0.7502,0.706458,0.212319,0.507008,0.307931,0.62363,0.183566,0.298907,0.651057,0.608082,0.642222,0.509227,0.376581,0.721588,0.313698,0.418047,0.421958,0.662068,0.657334,0.417157,0.738973,0.557494,0.261027,0.541047,0.575593,0.433134,0.951874,1
0.560728,0.43472,0.428462,0.830691,0.66058,0.566091,0.502278,0.618543,0.607239,0.547471,0.326435,0.491115,0.716779,0.490471,0.721608,0.639945,0.414519,0.412627,0.667229,0.167505,0.198162,0.646201,0.235695,0.240948,0.216037,0.461617,0.444498,0.433636,0.554833,0.475953,0.571934,0.26679,0.472682,0.554756,0.540766,0.603863,0.79712,0.686421,0.440034,0.394628,0.553624,0.293256,0.424356,0.659673,0.644116,0.486872,0.457202,0.338543,0.300078,0.756901,0.589511,0.32433,0.441325,0.447441,0.556313,0.603045,0.360954,0.331877,0.528174,0.291532,0.752964,0.455743,0.56377,0.770601,0.446572,0.934966,0.568938,0.619523,0.5527,0.607312,0.640293,0.573043,0.485516,0.394034,0.671402,0.589264,0.409419,0.60277,0.436246,0.709,0.704779,0.606656,0.505899,0.512097,0.610223,0.418071,0.402056,0.532995,0.251834,0.755516,0.607077,0.244483,0.230172,0.279864,0.72035,0.85935,1
0.559664,0.394052,0.380404,0.76323,0.566503,0.372681,0.483132,0.500253,0.468053,0.56713,0.455672,0.432056,0.57634,0.43194,0.578348,0.577508,0.562872,0.560072,0.728883,0.347189,0.298436,0.543801,0.581759,0.605375,0.252262,0.592521,0.368863,0.561934,0.470267,0.553385,0.408705,0.459477,0.218185,0.622014,0.64627,0.512598,0.759145,0.737259,0.406505,0.280969,0.426567,0.777767,0.688832,0.628663,0.37662,0.480026,0.276083,0.380065,0.259218,0.58381,0.462197,0.659468,0.657532,0.63045,0.974271,0.345896,0.526412,0.672015,0.273973,0.526512,0.497579,0.260814,0.405774,0.829386,0.563636,0.881102,0.468049,0.794792,0.56623,0.450584,0.271943,0.210375,0.286254,0.368118,0.51808,0.303686,0.289066,0.871928,0.649475,0.723116,0.337499,0.294441,0.523493,0.12355,0.205387,0.52589,0.628346,0.771583,0.696772,0.54858,0.606577,0.45142,0.451619,0.559054,0.426405,0.72989,1
0.516268,0.691432,0.702967,0.847661,0.35055,0.188951,0.440251,0.453523,0.449796,0.563995,0.348121,0.469094,0.666052,0.468214,0.669952,0.30858,0.714921,0.714622,0.360102,0.615917,0.593194,0.667321,0.542595,0.550699,0.308077,0.649699,0.40769,0.424299,0.623243,0.399767,0.378423,0.350757,0.380398,0.695478,0.574399,0.382009,0.51971,0.547033,0.549988,0.435084,0.503976,0.641591,0.541739,0.799468,0.606177,0.477775,0.320893,0.27517,0.499763,0.498337,0.329262,0.395637,0.777083,0.515881,0.607636,0.606833,0.662282,0.77786,0.427886,0.681011,0.60717,0.472597,0.45567,0.776424,0.509064,0.852128,0.447834,0.454933,0.608434,0.555324,0.303726,0.397362,0.568899,0.608082,0.848176,0.58946,0.299011,0.729032,0.332107,0.491303,0.215151,0.369804,0.713543,0.609324,0.678014,0.502192,0.752367,0.595888,0.266807,0.688437,0.656657,0.311563,0.741608,0.654091,0.339194,0.760418,1
0.299903,0.230689,0.257963,0.905269,0.370956,0.222936,0.795877,0.337709,0.327532,0.162638,0.186318,0.607025,0.606437,0.6058,0.609292,0.547914,0.545113,0.545184,0.558682,0.098043,0.130715,0.351189,0.544898,0.576861,0.458312,0.541014,0.490595,0.614755,0.500271,0.454026,0.406068,0.559693,0.350118,0.475394,0.620041,0.396666,0.759051,0.336949,0.30384,0.52602,0.868458,0.63085,0.823708,0.278719,0.154727,0.065199,0.823742,0.552422,0.857073,0.458682,0.130094,0.852413,0.552451,0.827525,0.494347,0.73199,0.988783,0.815114,0.059758,0.509796,0.626985,0.494245,0.444748,0.748572,0.431856,0.827092,0.451823,0.772864,0.935076,0.567391,0.559196,0.076683,0.081869,0.600066,0.521899,0.078099,0.377816,0.68752,0.775275,0.351243,0.405559,0.215993,0.594972,0.531844,0.412802,0.509764,0.576896,0.416386,0.481523,0.739667,0.455168,0.260334,0.402842,0.642677,0.359376,0.700883,1
0.488308,0.432741,0.43246,0.716899,0.626139,0.581238,0.341836,0.620286,0.61226,0.713671,0.689295,0.378466,0.71203,0.378209,0.713136,0.831669,0.55344,0.552961,0.66877,0.185667,0.178187,0.47897,0.381514,0.406546,0.292792,0.489787,0.439647,0.467237,0.636225,0.337887,0.334689,0.394498,0.321592,0.42308,0.58741,0.738836,0.84565,0.544161,0.553935,0.6962,0.760149,0.632477,0.624729,0.181923,0.516553,0.377372,0.615363,0.624887,0.719185,0.438389,0.624382,0.571204,0.621147,0.810914,0.561776,0.80414,0.618061,0.629381,0.860524,0.421075,0.518011,0.971613,0.363836,0.827267,0.456172,0.824059,0.209737,0.389142,0.384534,0.490072,0.683804,0.473672,0.726333,0.662449,0.516362,0.115901,0.495074,0.670596,0.584625,0.616113,0.613452,0.523267,0.607523,0.544495,0.046321,0.355818,0.56489,0.382711,0.391353,0.642914,0.238565,0.357086,0.232048,0.37823,0.609873,0.625507,1
0.632387,0.755122,0.75433,0.849846,0.522091,0.364357,0.619527,0.264146,0.263765,0.65301,0.860605,0.692701,0.412172,0.69233,0.413404,0.77749,0.411121,0.410791,0.549306,0.528968,0.503127,0.159304,0.321474,0.35792,0.500013,0.549019,0.534734,0.735402,0.263451,0.716659,0.795073,0.625028,0.362137,0.508532,0.562145,0.532395,0.593475,0.527328,0.685743,0.464584,0.42017,0.71793,0.918437,0.384293,0.316801,0.402847,0.6106,0.567125,0.528314,0.882885,0.496208,0.454892,0.353956,0.607368,0.74571,0.509313,0.406946,0.309089,0.575753,0.222289,0.384531,0.65328,0.243397,0.879909,0.495031,0.826299,0.291195,0.862388,0.747982,0.734615,0.660841,0.454206,0.385257,0.340032,0.112703,0.371881,0.616507,0.747972,0.372563,0.710123,0.516215,0.413604,0.572621,0.357189,0.201582,0.538429,0.584796,0.48629,0.37931,0.69757,0.534908,0.30243,0.370224,0.560734,0.43093,0.52904,-1
0.488327,0.500743,0.513607,0.786541,0.61304,0.526806,0.579929,0.50301,0.491955,0.477467,0.4992,0.501054,0.565328,0.499944,0.568156,0.62697,0.444007,0.44461,0.619947,0.353122,0.337517,0.643049,0.41368,0.419179,0.275951,0.32274,0.405696,0.468259,0.629111,0.340373,0.515574,0.347985,0.389065,0.479077,0.531609,0.523097,0.612529,0.373603,0.629627,0.674311,0.732973,0.423247,0.516578,0.524119,0.52999,0.477015,0.543153,0.494151,0.501877,0.702726,0.537906,0.442191,0.493944,0.772023,0.517261,0.78999,0.595437,0.470485,0.320192,0.397793,0.482482,0.48172,0.24152,0.829741,0.354537,0.760349,0.458317,0.531639,0.438167,0.640147,0.591265,0.629215,0.59215,0.429721,0.510091,0.366583,0.600323,0.68987,0.518784,0.420026,0.535264,0.602161,0.688615,0.505189,0.218176,0.451323,0.626303,0.481743,0.553874,0.627923,0.662943,0.372076,0.447513,0.542841,0.453142,0.806962,1
0.482482,0.530291,0.529066,0.90354,0.535492,0.375426,0.356472,0.432694,0.424681,0.497059,0.397736,0.627829,0.707883,0.627608,0.711663,0.872403,0.391964,0.392268,0.450524,0.434616,0.432022,0.577589,0.658109,0.663964,0.269929,0.51776,0.423671,0.364136,0.69527,0.32741,0.363669,0.352023,0.358143,0.565826,0.589267,0.533886,0.757236,0.623791,0.377484,0.479884,0.665716,0.688669,0.335756,0.386676,0.433185,0.253945,0.539017,0.466895,0.402439,0.630961,0.491477,0.575173,0.414666,0.51469,0.64732,0.71432,0.683673,0.610648,0.47124,0.336913,0.491889,0.624997,0.501726,0.702285,0.717141,0.836197,0.470596,0.562305,0.704858,0.652382,0.36605,0.29699,0.63331,0.604464,0.469976,0.631713,0.317315,0.553801,0.424949,0.524637,0.23551,0.320338,0.463488,0.514378,0.388013,0.646156,0.473175,0.248282,0.374592,0.517659,0.67714,0.48234,0.382401,0.461192,0.52283,0.444151,1
0.754608,0.696308,0.66976,0.837808,0.346232,0.149199,0.414058,0.420555,0.41022,0.573593,0.300711,0.436101,0.66341,0.435677,0.666604,0.720733,0.644878,0.64318,0.55215,0.332303,0.309371,0.403284,0.60696,0.627682,0.324954,0.702788,0.407007,0.603414,0.512365,0.453486,0.482944,0.548015,0.192748,0.50566,0.660126,0.838435,0.892962,0.778923,0.558923,0.516762,0.576355,0.712556,0.377423,0.38751,0.513788,0.326729,0.492821,0.639179,0.798471,0.533434,0.603392,0.51018,0.70169,0.698602,0.567836,0.85414,0.86835,0.742601,0.67607,0.445195,0.383457,0.759108,0.292543,0.92909,0.533163,0.890125,0.460453,0.500441,0.547585,0.688944,0.650351,0.690557,0.727469,0.613668,0.74925,0.257441,0.306378,0.632848,0.269454,0.656748,0.450089,0.647192,0.69242,0.545163,0.512764,0.547463,0.568241,0.691913,0.510461,0.633851,0.314551,0.366149,0.263866,0.57214,0.405249,0.702303,1
0.539082,0.350063,0.348763,0.829826,0.393652,0.20952,0.571643,0.524695,0.504225,0.286133,0.424406,0.642104,0.664449,0.640993,0.666241,0.539014,0.633004,0.63318,0.544642,0.518913,0.492522,0.489848,0.495323,0.495673,0.339339,0.648565,0.579831,0.42449,0.64564,0.349803,0.542052,0.610853,0.157377,0.490798,0.714204,0.540949,0.723607,0.613935,0.456313,0.490691,0.569817,0.544596,0.478362,0.501587,0.245015,0.23359,0.562667,0.546967,0.522812,0.518512,0.3037,0.569727,0.554629,0.526952,0.527448,0.563692,0.54075,0.634669,0.41548,0.418397,0.542844,0.54478,0.499503,0.885596,0.627571,1,0.375684,0.649424,0.561921,0.466452,0.291963,0.336294,0.44198,0.494785,0.456127,0.555575,0.446037,0.750617,0.526195,0.289402,0.323122,0.39601,0.423411,0.516892,0.300888,0.583113,0.692167,0.503083,0.464643,0.512742,0.557219,0.487258,0.392177,0.471906,0.510753,0.768329,1
0.444384,0.506831,0.506385,0.797886,0.552958,0.498438,0.441637,0.334657,0.347675,0.446436,0.62324,0.619183,0.565335,0.617965,0.566676,0.783775,0.538126,0.536965,0.543222,0.437024,0.452704,0.547559,0.457569,0.462685,0.53303,0.609404,0.624197,0.392182,0.649067,0.339638,0.507476,0.552611,0.458227,0.369545,0.468301,0.374583,0.43096,0.345323,0.723298,0.58181,0.523854,0.652302,0.634938,0.484842,0.423498,0.348166,0.687626,0.431964,0.505351,0.580013,0.398046,0.521998,0.490813,0.60618,0.500853,0.758305,0.360441,0.214305,0.602757,0.251636,0.584218,0.693342,0.413185,0.78405,0.393372,0.827197,0.412086,0.457136,0.602881,0.666711,0.710336,0.619369,0.786476,0.417271,0.333081,0.412904,0.799751,0.316442,0.327714,0.386659,0.385754,0.422034,0.697926,0.534428,0.302454,0.565371,0.746767,0.141002,0.38533,0.741338,0.543727,0.258662,0.736251,0.534729,0.451436,0.839907,-1
0.042026,0.373159,0.418357,0.723604,0.899848,0.839021,0.619601,0.563706,0.54912,0.608642,0.66789,0.317166,0.780301,0.316803,0.780878,0.749394,0.178052,0.180874,0.738691,0.333782,0.248338,0.811293,0.457531,0.431878,0.68028,0.38687,0.525437,0.704944,0.458345,0.439912,0.584394,0.718149,0.602501,0.295142,0.407072,0.561355,0.74584,0.260972,0.507326,0.810212,0.962025,0.665861,0.835057,0.040354,0.335168,0.581223,0.704741,1,0.711653,0.41929,0.555573,0.570594,0.09234,0.741664,0.326803,0.822029,0.461429,0.187925,0.729582,0.048903,0.281441,0.659972,0,0.616807,0.274939,0.414253,0.089606,0.962363,0.950554,0.856591,0.464267,0.146403,0.24213,0.35837,0.735171,0.121858,0.674202,0.930497,0.808067,0.869131,0.572775,0.326607,0.499618,0.376786,0.224976,0.044141,0.159353,0.571606,0.613689,0.89713,0.199841,0.10287,0.465556,0.379362,0.61633,0.744365,1
0.461319,0.584694,0.583392,0.840166,0.507833,0.369234,0.476835,0.433778,0.431933,0.559254,0.497904,0.548413,0.627929,0.547869,0.630217,0.684214,0.515368,0.517453,0.689832,0.375967,0.339037,0.661005,0.547015,0.549764,0.455644,0.434292,0.567379,0.441888,0.617117,0.357978,0.533151,0.465483,0.46674,0.415866,0.48771,0.55765,0.685256,0.50379,0.572746,0.569981,0.637398,0.428369,0.65851,0.214055,0.51893,0.324142,0.469416,0.604392,0.466244,0.514275,0.575836,0.582876,0.529054,0.710853,0.454069,0.778757,0.465606,0.356471,0.445936,0.259557,0.429821,0.674069,0.304831,0.769255,0.528602,0.751613,0.348877,0.366921,0.419359,0.739794,0.774718,0.53665,0.602989,0.577414,0.502406,0.233528,0.572962,0.535984,0.451706,0.895422,0.588604,0.504881,0.605003,0.28568,0.190387,0.402554,0.532872,0.60617,0.506372,0.721549,0.351911,0.278449,0.677932,0.473218,0.520021,0.817328,-1
0.456076,0.435622,0.434462,0.77918,0.450147,0.388607,0.528967,0.528411,0.540988,0.476915,0.573456,0.636419,0.632615,0.635044,0.63478,0.805109,0.537843,0.536593,0.603807,0.485947,0.457509,0.639095,0.351688,0.346887,0.505308,0.383003,0.591153,0.377508,0.709595,0.25644,0.53559,0.522458,0.497329,0.365697,0.434124,0.498934,0.638986,0.46604,0.558992,0.592085,0.638245,0.29157,0.539404,0.203033,0.449362,0.404127,0.663204,0.515845,0.663502,0.547383,0.50639,0.496248,0.348066,0.542708,0.344893,0.736158,0.236752,0.07415,0.554387,0.139769,0.548135,0.71921,0.402079,0.781971,0.501528,0.832647,0.291885,0.331631,0.50022,0.628197,0.535016,0.536615,0.571899,0.541969,0.376944,0.276884,0.765398,0.430968,0.530904,0.719051,0.693034,0.3808,0.654924,0.47158,0.255064,0.367246,0.568042,0.43789,0.411587,0.589204,0.341544,0.410795,0.630221,0.309449,0.681126,0.77307,-1
0.439146,0.483369,0.492549,0.642945,0.497229,0.358539,0.4957,0.436631,0.427714,0.546146,0.584566,0.653395,0.338142,0.652618,0.339748,0.684237,0.649794,0.6475,0.639257,0.242195,0.260514,0.519733,0.353639,0.370859,0.429457,0.588322,0.509937,0.388479,0.662548,0.324157,0.758774,0.476178,0.494065,0.337056,0.389168,0.45101,0.68471,0.499377,0.443857,0.536356,0.676449,0.434477,0.650718,0.65394,0.647115,0.527824,0.501509,0.34785,0.552002,0.564815,0.594631,0.323054,0.664841,0.664229,0.485493,0.615236,0.669332,0.660382,0.46058,0.499424,0.578351,0.487438,0.494908,0.816935,0.552598,0.911834,0.287283,0.357403,0.362633,0.590947,0.721914,0.827443,0.535803,0.474871,0.220179,0.155155,0.836573,0.447208,0.45113,0.623813,0.53326,0.644573,0.434409,0.518082,0.228216,0.574674,0.917922,0.509456,0.74151,0.628198,0.397985,0.371801,0.5477,0.55112,0.422674,0.750223,-1
0.24948,0.471544,0.505917,0.860882,0.466888,0.304053,0.556297,0.314295,0.302749,0.390882,0.472988,0.727009,0.588618,0.724922,0.592618,0.567178,0.391346,0.394401,0.422203,0.291154,0.299086,0.672787,0.401584,0.39881,0.664371,0.70996,0.739522,0.438723,0.533494,0.471451,0.721444,0.788676,0.478492,0.299831,0.392601,0.622055,0.849793,0.584737,0.404869,0.565112,0.779366,0.662977,0.227487,0.56847,0.412187,0.491377,0.42441,0.550224,0.4343,0.715695,0.582301,0.649657,0.55624,0.809699,0.427249,0.49846,0.591035,0.481296,0.621875,0.521861,0.572379,0.675213,0.53447,0.750956,0.642824,0.882865,0.32234,0.27639,0.479916,0.769364,0.418996,0.440378,0.669006,0.731719,0.529159,0.395997,0.514806,0.467527,0.473456,0.733109,0.628696,0.49168,0.546847,0.679324,0.539447,0.462813,0.372103,0.701807,0.400653,0.594896,0.585943,0.405104,0.330085,0.288747,0.6962,0.557178,-1
0.246818,0.359853,0.389708,0.673926,0.91937,0.864641,0.550537,0.74494,0.73418,0.590987,0.771946,0.481672,0.622059,0.481342,0.622386,0.985353,0.173715,0.172902,0.675768,0.213046,0.199838,0.769478,0.369131,0.360027,0.505054,0.361564,0.511722,0.443577,0.602147,0.388931,0.35749,0.431247,0.721115,0.470889,0.35235,0.48555,0.72047,0.341513,0.466068,0.67687,0.879989,0.423931,0.517767,0.307562,0.516197,0.620914,0.655896,0.591458,0.559951,0.40414,0.410517,0.349793,0,0.70571,0.247321,0.753116,0.298396,0,0.589032,0.116175,0.477829,0.567951,0.288692,0.77643,0.434256,0.738464,0.329119,0.421482,0.584654,0.69014,0.671225,0.580398,0.296768,0,0.464418,0.421127,0.77447,0.491152,0.637232,0.702007,0.944964,0.588739,0.260008,0.281708,0.235489,0.086042,0.275248,0.387657,0.523364,0.786415,0.367696,0.213585,0.223802,0,1,0.683812,-1
0.451704,0.408912,0.425393,0.652925,0.510027,0.440745,0.520077,0.484345,0.47694,0.613442,0.49712,0.488404,0.541566,0.487923,0.543606,0.626368,0.62624,0.624942,0.580073,0.162061,0.185128,0.481292,0.507594,0.516818,0.347452,0.442688,0.317811,0.605589,0.545926,0.372055,0.576317,0.48167,0.380456,0.235152,0.382807,0.622655,0.795869,0.63385,0.471544,0.508321,0.614826,0.410977,0.412294,0.533917,0.575526,0.430889,0.442914,0.308277,0.604048,0.761455,0.605051,0.296984,0.561306,0.67948,0.444912,0.746489,0.825032,0.741139,0.552468,0.537807,0.557929,0.473834,0.44957,0.742689,0.467718,0.81794,0.216365,0.68743,0.599524,0.561081,0.728108,0.660888,0.490521,0.408824,0.388081,0.191749,0.541787,0.621859,0.687349,0.444868,0.547171,0.608777,0.564074,0.534683,0.416902,0.552524,0.656392,0.714194,0.639634,0.681203,0.350868,0.318797,0.29214,0.516979,0.465053,0.742288,-1
0.437831,0.553747,0.559386,0.779975,0.594166,0.499657,0.587126,0.546505,0.523534,0.4192,0.494006,0.595605,0.593883,0.594219,0.597257,0.668015,0.496393,0.497058,0.795017,0.304288,0.281222,0.604714,0.50359,0.513829,0.337961,0.610292,0.495778,0.527724,0.540733,0.444049,0.469531,0.462148,0.361857,0.497757,0.636438,0.647756,0.817141,0.659992,0.456303,0.449255,0.610756,0.26355,0.639003,0.412747,0.401261,0.357216,0.306965,0.553986,0.325576,0.439549,0.495556,0.57055,0.507321,0.473182,0.563225,0.540941,0.323998,0.420878,0.61149,0.33625,0.441086,0.53929,0.272372,0.815077,0.442653,0.759999,0.350762,0.648519,0.416023,0.494576,0.47434,0.355652,0.445773,0.420758,0.45462,0.373784,0.424198,0.834793,0.683384,0.669995,0.441542,0.332701,0.681245,0.339941,0.268927,0.341487,0.478695,0.524094,0.402298,0.717416,0.524971,0.282583,0.55746,0.560968,0.433139,0.633634,1
