@relation WekaExcel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute y {-1,1}

@data
0.554065,0.717464,0.330946,0.637759,0.555601,0.027128,0.382748,0.059257,0.862136,0.482329,0.286032,0.061756,0.64961,0.652946,0.586402,0.537816,0.072686,0.178047,0.155997,0.083909,0.24082,0.276805,0.024177,0.01644,0.016316,0.115747,0.101748,0.184127,0.31435,0.714889,0.242477,0.036111,0.961403,0.519899,0.208641,0.812142,0.445456,0.963271,0.306691,0.327423,0.220716,0.438522,0.265383,0.227277,0.4676,0.620725,0.536906,0.32004,0.119724,0.587107,0.402142,0.213492,0.526145,0.480601,0.630983,0.125165,0.675103,0.585675,0.063857,0.751445,0.773696,0.630637,0.581957,0.789832,0.36769,0.628136,0.43795,0.187541,0.421303,0.445753,0.244065,0.313092,0.524346,0.094693,0.441899,0.630255,0.671271,0.036386,0.290012,0.833031,0,0.49838,0.788192,0.030101,0.15471,0.361142,0.172058,0.166497,0.584258,0.698433,0.108337,0.142685,0.513475,0.272166,0.095552,0.492315,0.18334,0.217637,0.798512,0.321809,1
0.549275,0.380642,0.200317,1,0.550559,0.208092,0.212782,0.205294,0.772664,0.09995,0.36725,0.121679,0.74516,0.736124,0.661833,0.449578,0.036987,0.177991,0,0.037286,0.108626,0.163593,0,0,0,0.141562,0.083557,0.186586,0.299959,0.604126,0.187282,0.034731,0.90405,0.545721,0.541446,0.824378,0.562215,0.982874,0.320519,0.284493,0.098995,0.2217,0.323649,0.370177,0.430652,0.588534,0.458784,0.306385,0.146584,0.527371,0.3394,0.152256,0.588302,0.514974,0.701484,0.545774,0.14793,0.082709,0.26076,0.741079,0.806469,0.716947,0.931983,0.73229,0.42117,0.605969,0.459971,0.163589,0.458907,0.45594,0.233195,0.227439,0.674055,0.09813,0.475274,0.272545,0.650552,0.056836,0.59859,0.754022,0.0004,0.664524,0.725177,0.154532,0.255573,0.581451,0.082831,0.035246,0.577761,0.896201,0.27591,0.302575,0.591018,0.049248,0.385024,0.38717,0.382138,0.163154,0.801493,0.341497,1
0.511569,0.204794,0.171088,0.769563,0.512663,0.161949,0.399819,0.170676,0.936401,0.155701,0.568545,0.019384,0.648276,0.64573,0.31213,0.57913,0.008341,0.446697,0.23351,0.019487,0.075239,0.202575,0.050895,0.262464,0.257038,0.089719,0.111971,0.190516,0.039347,0.485182,0.179878,0.035206,0.902058,0.32645,0.431955,0.819556,0.65269,0.923777,0.194993,0.373328,0.024188,0.293972,0.248481,0.41956,0.472643,0.585649,0.377311,0.240634,0.24771,0.379671,0.243802,0.534163,0.78202,0.783916,0.098791,0.424477,0.60167,0.520658,0.154637,0.652362,0.760309,0.768664,0.754619,0.747479,0.264486,0.545256,0.427332,0.147741,0.348603,0.410128,0.30266,0.377082,0.856164,0.033508,0.491212,0.143078,0.792818,0.074694,0.423001,1,0.539685,0.977375,0.712397,0.281734,0.26457,0.406185,0.283059,0.035246,0.429142,0.853793,0.186415,0.310076,0.102855,0.140586,0.460936,0.065268,0.634512,0.394672,0.641078,0.341725,1
0.353735,0.212084,0.084671,0.625756,0.354592,0.031663,0.542028,0.494211,0.613272,0.111522,0.654394,0.170677,0.797207,0.786762,0.899762,0.724789,0.03999,0.254969,0.244642,0.022677,0.34219,0.285658,0.019579,0.660383,0.647937,0.018188,0.628305,0.188076,0.041266,0.525033,0.453676,0.036712,0.825297,0.477144,0.422775,0.834118,0.809623,0.923207,0.174532,0.587137,0.016385,0.632671,0.057032,0.381508,0.28605,0.633192,0.477024,0.234481,0.347448,0.431808,0.288772,0.692848,0.836179,0.561359,0.395113,0.190644,0.56924,0.492742,0.183123,0.613537,0.524503,0.823983,0.670504,0.608503,0.352313,0.43321,0.262217,0.070698,0.343546,0.258055,0.149462,0.149562,1,0.108195,0.454157,0.146181,0.911325,0.106577,0.349351,0.746927,0.353928,0.448284,0.660455,0.31332,0.34223,0.437174,0.345938,0,0.407392,0.5097,0.575158,0.632173,0.092456,0.326394,0.587977,0.295072,0.413972,0.391714,0.997915,0.462132,1
0.648706,0.594528,0.30507,0.633194,0.650451,0.356625,0.275975,0.045456,0.696227,0.073767,0.671852,0.723498,0.554276,0.552792,0.367171,0.721291,0.045615,0.158574,0.22669,0.022261,0.163663,0.406752,0.49762,0.433757,0.429507,0,0.839168,0.18885,0.072153,0.888018,0.208131,0.037627,0.968814,0.621759,0.370101,0.842307,0.698753,0.980957,0.242226,0.590463,0.048669,0.40753,0.114313,0.171663,0.355327,0.599606,0.154456,0.44478,0.445675,0.722108,0.114798,0.252329,0.461439,0.596655,0.603208,0,0.114191,0.051118,0.174651,0.860098,0.862178,0.787005,0.33678,0,0.298247,0.798606,0.559433,0.219886,0.558509,0.549761,0.232148,0.309093,0.648127,0.037114,0.471818,0.196569,0.926518,0.046608,0.273843,0.885999,0.288583,0.312324,0.657407,0.687355,0.547263,0.440858,0,0.193326,0.662854,0.645586,0.257295,0.360103,0.975224,0.485919,0.459893,0.397925,0.673822,0.331319,0.781759,0.53844,1
0.537748,0.243208,1,0.46898,0.538728,0.077022,0.401599,0.035008,0.632036,0.115967,0.511611,0.696484,0.484684,0.476002,0.086695,0.520309,0.036099,0.332825,0.343445,0.05473,0.22847,0.350269,0.111255,0.528877,0.518212,0.136039,0.150951,0.192137,0.176842,0.61298,0.158912,0.041134,0.93908,0.416829,0.196034,0.825948,0.620579,0.833619,0.443636,0.432208,0.082512,0.250064,0.123932,0,0.706085,0.571411,0.567306,0.241714,0.655351,0.396621,0.256595,0.628404,0.607345,0.148049,0.840048,0.113424,0.353551,0.280702,0.465006,0.521332,0.731625,0.737686,0,0.59132,0.327005,0.643145,0.388634,0.135669,0.304879,0.405594,0.219587,0.253932,0.385157,0.097665,0.460485,0.16793,0.906907,0.082872,0.32778,0.817689,0.192568,0.968947,0.836571,0.350493,0.251079,0.381118,0.23926,0.148611,0.431124,0.630147,0.268383,0.387138,1,0.815531,0.44694,0.496371,0.267373,0.601799,0.790408,0.441275,1
0.56051,0.335476,0.241214,0.890966,0.561995,0.038266,0.345689,0.030954,0.374679,0.288144,0.546463,1,0.411618,0.412482,0.088166,0.733894,0.065379,0.162977,0.342873,0.023785,0.154708,0.400702,0.042458,0.43768,0.429622,0.782382,0.426752,0.203089,0.138191,0.936022,0.347089,0.043183,0.966584,0.587999,0.563992,0.834913,0.656305,0.745373,0.525903,0.57976,0.018043,0.164487,0,0.286687,0.679351,0.579335,0.542348,0.371978,0.415355,0.26942,0.252527,0.483958,0.928164,0.213778,0.76462,0.140867,0.379132,0.289148,0.192112,0.755981,0.64547,1,0.467831,0.574506,0.366899,0.550639,0.347021,0.107838,0.406469,0.397274,0.08715,0.056536,0.327786,0.095255,0.940999,0.15673,0.832596,0.071837,0.237107,0.805381,0.619841,0.931625,1,0.531757,0.421289,0.804826,0.239735,0.597601,0.576008,0.268378,1,0.982705,0.954165,0.509004,0.460573,0.294954,0.344525,0.551041,0.830637,0.488129,1
0.534273,0.18599,0.111658,0.768006,0.535641,0.234895,0.326709,0.189778,0.607348,0.199512,0.535005,0.362048,0.621934,0.623895,0.075469,0.431374,0.052234,0.165221,0.486036,0.028465,0.127716,0.311387,0.01966,0.38404,0.376307,0.608033,0.027443,0.210086,0.220044,0.627709,0.185829,0.034474,1,0.461786,0.439624,0.834894,0.584415,0.664118,0.480658,0.484413,0.129913,0.047753,0.034119,0.67533,0.508589,0.483651,0.402367,0.255354,0.524498,0.503871,0.233543,0.21167,0.963714,0,0.838698,0.152989,0.355132,0.302917,0.162322,0.593052,0.591166,0.932649,0.442037,0.574589,0.399015,0.507455,0.392022,0.116556,0.365382,0.351801,0.066466,0.050372,0.45839,0.087942,1,0.12172,0.903315,0.119661,0.377186,0.782833,0.582058,0.930808,0.541802,0.468471,0.384124,0.362192,0.154878,0.113628,0.348539,0.396105,0.747115,0.789385,0.041565,0.658588,0.459346,0.146933,0.285904,0.609447,0.759957,0.579093,1
0.413257,0.414349,0.300149,0.827294,0.41382,0.183302,0.310327,0.385326,0.787872,0.019439,0.564867,0.531407,0.643121,0.639486,0.040032,0.512603,0.056171,0.252143,0.278752,0.021551,0.14879,0.50227,0.030964,0.320238,0.314604,0.647198,0.041664,0.205037,0.088465,0.450176,0.30459,0.039579,0.907215,0.371638,0.426262,0.82608,0.584183,0.548978,0.203326,0.324145,0.234565,0.102615,0.23066,0.751947,0.205304,0.492225,0.440205,0.197783,0.447377,0.276002,0.251363,0.207979,0.768345,0.050829,0.850983,0.171751,0.355414,0.291904,0.339136,0.559559,0.677313,0.633837,0.438632,0.589899,0.368571,0.401574,0.242063,0.045626,0.239367,0.268323,0,0,0.531962,0.096494,0.297904,0.151266,0.897513,0.155854,0.300126,0.746125,0.176567,0.931388,0.574024,0.880061,0.754766,0.157715,0.172138,0.097584,0.228305,0.384853,0.470072,0.523967,0.075307,0.941831,0.490329,0.181051,0.324481,0.471027,0.65407,0.673345,1
0.393722,0.63617,0.245997,0.850914,0.39547,0,0.234244,0.143659,0.662255,0,0.72742,0.405297,0.646245,0.643727,0.085391,0.448179,0.034858,0.208534,0.293422,0.029129,0.124847,0.236249,0.004678,0.389836,0.382167,0.608507,0.050802,0.208263,0.04448,0.649982,0.391715,0.038257,0.977418,0.335029,0.407234,0.820482,0.593716,0.543346,0.158646,0.253203,0.209207,0.267214,0.102266,0.544787,0.079801,0.361489,0.306035,0.231819,0.514544,0.349818,0.168921,0.275547,0.823277,0.254646,0.843322,0.212155,0.265394,0.200744,0.235039,0.557566,0.616967,0.697497,0.43993,0.584454,0.627306,0.381705,0.244561,0.046948,0.236382,0.266376,0.088008,0.059838,0.252997,0.006171,0.386109,0.144323,0.871547,0.053934,0.394932,0.684715,0.193245,0.934522,0.563449,0.455125,0.328254,0.141317,0.157285,0.149663,0.295195,0.516477,0.355937,0.564066,0.042592,1,0.49128,0.177878,0.406403,0.605463,0.489762,0.889253,1
0.407382,0.42753,0.315091,0.745449,0.408438,0.07595,0.196898,0.101945,0.691368,0.078872,0.830702,0.330391,0.583983,0.586422,0.046746,0.52381,0.031515,0.172203,0.190092,0.015139,0.140652,0.183844,0.116772,0.453289,0.444789,0.457532,0.178708,0.377089,0.057891,0.379539,0.323159,0.034092,0.86322,0.372346,0.257797,0.801229,0.565953,0.568057,0.164072,0.337869,0.262947,0.114444,0.112358,0.570916,0.170457,0.306076,0.2615,0.23252,0.449997,0.408987,0.270592,0.204072,0.981077,0.518807,0.820701,0.210334,0.390737,0.321865,0.21895,0.580293,0.684806,0.615918,0.436757,0.597266,0.487226,0.415101,0.193712,0.022664,0.206308,0.243503,0.156427,0.13421,0.474392,0.056874,0.251356,0.229918,0.874587,0.160442,0.413286,0.650544,0.16097,0.975163,0.644199,0.610056,0.495679,0.121247,0.152233,0.106987,0.369481,0,0.15032,0.234472,0.213009,0.070359,0.482546,0.104352,0.28384,0.512281,0.681182,0.610121,1
0.455722,0.588019,0.375375,0.74916,0.456853,0.145184,0.421717,0.075124,0.303377,0.07039,0.807161,0.399408,0.652602,0.654436,0.04737,0.471637,0.036099,0.195396,0.3293,0.016001,0.097312,0.463956,0.041349,0.276644,0.27232,0.457522,0.111571,0.569893,0.135565,0.429962,0.449226,0.043973,0.846844,0.478143,0.222711,0.790374,0.520088,0.433869,0.236197,0.472375,0.304106,0.089774,0.077202,0.516597,0.27217,0.344849,0.27193,0.240458,0.53799,0.568834,0.292319,0.51147,0.954843,0.628212,0.824675,0.5082,0.529607,0.482272,0.241695,0.700658,0.747852,0.626744,0.436391,0.616771,0.502814,0.444807,0.234581,0.048521,0.256977,0.27787,0.088559,0.067838,0.668363,0.043491,0.13154,0.227412,1,0.156151,0.367729,0.677607,0.153299,0.814708,0.609214,0.762139,0.640778,0.146045,0.247621,0.103633,0.339611,0.476039,0.159964,0.274871,0.001183,0.418269,0.392952,0.195774,0.372506,0.440942,0.612673,0.653679,1
0.644067,0.898612,0.316222,0.735665,0.645568,0.46204,0.343275,0,0.732174,0.132652,0.723879,0.55062,0.507974,0.508762,0.03834,0.387256,0.06568,0.186239,0.475052,0.025578,0.215744,0.149391,0.066742,0.362094,0.35505,0.481578,0.127963,0.422506,0.045184,0.56994,0.359078,0.040027,0.885756,0.638374,0.136096,0.786629,0.40643,0.491128,0.143023,0.296719,0.354921,0.333174,0.126229,0.487206,0.222281,0.294735,0.312507,0.407926,0.544763,0.352899,0.253911,0.141649,0.576575,0.304876,0.454148,0.075714,0.191979,0.12363,0.225386,0.885018,0.90273,0.482708,0.436049,0.737765,0.502984,0.631198,0.377599,0.217919,0.399242,0.439295,0.403215,0.409483,0.364327,0.159961,0.114861,0.169808,0.8221,0.129495,0.338683,0.634793,0.167696,0.826534,0.702494,0.381822,0.293026,0.13546,0.06869,0.164393,0.535409,0.570524,0.211236,0.273701,0.049588,0.235537,0.351045,0.258045,0.463511,0.376008,0.492039,0.743873,1
0.570218,0.413972,0.299673,0.52282,0.572225,0.076762,0.280729,0.052746,0.735532,0.098237,0.846747,0.651615,0.573186,0.571387,0,0.523107,0.138065,0.237807,0.606625,0.024836,0.04756,0.44072,0.112418,0.49801,0.490406,0.612784,0.040322,0.386753,0.044332,0.56675,0.260465,0.043282,0.888604,0.527768,0.309468,0.780917,0.301458,0.473648,0.157832,0.310092,0.345557,0.219995,0.119654,0.47705,0.166906,0.456553,0.496704,0.314642,0.518317,0.3264,0.24425,0.718522,0.987423,0.394642,1,0.340223,0.439223,0.376391,0.215166,0.511613,0.678523,0.484383,0.961594,0.79977,0.537573,0.575036,0.355253,0.290976,0.393191,0.414256,0.340669,0.342508,0.548104,0.106972,0.115212,0.143601,0.877901,0.120757,0.2936,0.480334,0.147067,0.907525,0.692739,0.572347,0.449574,0.146728,0.498931,0.147822,0.435378,0.342509,0.07222,0.094344,0.263654,0.391148,0.374774,0.261307,0.386404,0.456223,0.50167,0.783385,1
0.852316,0.625061,0.367417,0.574911,0.854713,0.269995,0.346487,0.042727,0.416946,0.116268,0.756153,0.515029,0.777054,0.773858,0.020973,0.313726,0.251274,0.25047,0.425257,0.059154,0.147157,0.571071,0.268944,0.624464,0.613926,0.337807,0.086127,0.353169,0.04585,0.946017,0.314558,0.040694,0.687098,0.94659,0.544383,0.789069,0.392167,0.577741,0.184285,0.69855,0.375305,0,0.109825,0.515164,0.228367,0.640651,0.543434,0.549604,0.350953,0.476122,0.21995,0.542069,0.8462,0.396958,0.530268,0.298177,0.535857,0.466521,0.171266,0.836872,0.925735,0.419163,1,0.700826,0.599247,0.870141,0.682948,0.641691,0.745286,0.784954,0.374291,0.319292,0.48423,0.068338,0.160362,0.366503,0.88674,0.074419,0.352838,0.738917,0.217265,0.585825,0.529852,0.014574,0.011134,0.317984,0.396767,0.27618,0.84363,0.462463,0.183425,0.289205,0.137379,0.206316,0.330147,0.384554,0.533095,0.377162,0.405037,0.877752,1
0.841572,0.806612,0.484969,0.551396,0.843813,0.272271,0.448554,0.127013,0.665416,0.328567,0.629725,0.40969,0.489419,0.493423,0.008915,0.525209,0.164843,0.312234,0.866442,0.090944,0.124529,0.219333,0.181973,0.499761,0.492244,0.62493,0.134674,0.365536,0.071356,0.867374,0.188873,0.045091,0.846916,0.844226,0.445282,0.800813,0.343793,0.692241,0.259954,0.610886,0.316103,0.460192,0.217564,0.601871,0.302342,0.700495,0.695412,0.610858,0.424189,0.129429,0.20267,0.785917,0.675416,0.291083,0.567164,0.340588,0.4418,0.350658,0.169052,0.700459,0.866768,0.674699,0.670524,0.845255,0.637772,0.837613,0.528722,0.510926,0.575231,0.623461,0.540484,0.528513,0.476177,0.042165,0.208207,0.511794,0.696133,0.031143,0.357402,0.596932,0.286801,0.428859,0.844278,0.254592,0.145446,0.159709,0.577281,0.188065,0.731868,0.432378,0.262882,0.363338,0.259427,0.347508,0.448648,0.582062,0.465575,0.461462,0.42879,0.896739,-1
0.969799,1,0.534259,0.662159,0.971861,0.139212,0.311289,0.036958,0.556388,0.239206,0.839711,0.513102,0.728204,0.731635,0.093483,0.357142,1,0.184155,0.551645,0.048221,0.228202,0.955202,1,0.272771,0.269677,0.88803,0.113542,0.411794,0.28833,0.960143,0.18557,0.364962,0.83549,0.909122,0.80295,0.791943,0.951849,0.602507,0.439381,0.755416,0.336975,0.857854,0.202761,0.587485,0.140678,0.826049,0.788847,0.952589,0.404931,0.372478,0.270676,0.380332,0.994597,0.504448,0.348903,0.379332,0.423953,0.348113,0.261018,0.841707,0.937169,0.779537,0.728798,0.832997,0.641668,0.951804,0.608804,0.583305,0.620752,0.728758,0.603894,0.597732,0.429734,0.069232,0.232929,0.719919,0.635911,0.070063,0.407868,0.649567,0.152861,0.861287,0.447163,0.479579,0.404986,0.214242,0.167846,0.510801,0.826174,0.336203,0.150592,0.328367,0.062249,0.612111,0.593125,0.721267,0.137562,0.30606,0.483306,0.843589,-1
0.846857,0.893044,0.467487,0.764967,0.849169,0.340469,0.351949,0.057464,0.635789,0.193206,0.744514,0.375641,0.222619,0.241607,0.050408,0,0.226272,0.360146,0.550266,0.16003,0.187569,0.523926,0.402834,0.356319,0.350913,0.870809,0.12959,0.414473,0.13036,0.908526,0.226957,0.048073,0.8447,0.868625,0.790805,0.797995,0.79432,0.854515,0.258961,0.459985,0.287916,0.786859,0.217498,0.561125,0.294165,0.789089,0.943364,0.718851,0.479085,0.538065,0.177301,0.303171,1,0.499993,0.337681,0.257565,0.201352,0.12393,0.17123,0.735496,0.818312,0.768862,0.543658,0.859785,0.614639,0.841388,0.504257,0.600085,0.569414,0.607,0.599834,0.589462,0.594978,0.016165,0.320902,0.569526,0.685912,0.06768,0.364604,0.707379,0.307077,0.698501,0.698123,0.407911,0.348987,0.135159,0.399712,0.337991,0.852523,0.297788,0.333552,0.651142,0.051589,0.497343,0.716662,0.715272,0.207238,0.43173,0.467589,0.837845,-1
0.690883,0.469414,0.370652,0.629839,0.692411,0.102425,0.491506,0.014619,0.709461,0.225687,0.615515,0.430866,0.527718,0.536466,0.042164,0.208684,0.102413,0.237656,0.597572,0.080432,0.221428,0.645682,0.17386,0.210639,0.207515,0.687229,0.051088,0.340253,0.352325,0.6263,0.177633,0.042114,0.865404,0.682458,0.950861,0.793853,0.97699,0.755544,0.20446,0.483406,0.463962,0.644598,0.312429,0.661895,0.348953,0.743084,0.804989,0.559786,0.423607,0.663246,0.091342,0.225222,0.987479,0.46382,0.556213,0.280733,0.470723,0.41199,0.22703,0.505881,0.644756,0.739737,0.469652,0.688666,0.612358,0.6975,0.392626,0.505073,0.444994,0.480571,0.707963,0.699361,0.636709,0.029971,0.270079,0.227064,0.58315,0.006797,0.382111,0.582507,0.363551,0.958411,0.774232,0.890338,0.733346,0.365004,0.309518,0.376656,0.57154,0.507452,0.269891,0.421474,0.075661,0.473732,0.815328,0.910282,0.168708,0.652953,0.734077,0.76686,-1
0.910705,0.621725,0.430995,0.708551,0.913268,0.929855,0.287003,0.083428,0.582855,0.317813,0.597786,0.36203,0.572435,0.575744,0.071576,0.387958,0.335417,0.221624,0.400336,0.040404,0.261176,0.472077,0.247363,0.560089,0.550959,0.317627,0.044063,0.201919,0.090603,1,0.271054,0,0.782755,0.939787,0.768905,0.785135,0.851316,0.659031,0.118259,0.457971,0.436555,0.703861,0.518457,0.533288,0.30118,0.828965,0.662746,0.872533,0.355767,0.544058,0.122139,0.2119,0.748054,0.418497,0.428052,0.204049,0.418266,0.382192,0.188839,0.799442,0.866008,0.901003,0.529302,0.737029,0.73065,0.920375,0.548419,0.637652,0.620216,0.652952,0.765158,0.748746,0.542529,0,0.288557,0.261534,0.78453,0.023653,0.405039,0.819562,0.262541,0.603603,0.559527,0.554429,1,0.24851,0.263899,0.329312,0.945148,0.463266,0.171154,0.277061,0.110721,0.358008,0.586737,0.668107,0.219623,0.333062,0.534947,0.850344,-1
0.805127,0.568596,0.349836,0.627406,0.807483,0.317275,0.341808,0.114459,0.766738,0.220235,0.628595,0.556007,0.432613,0.436884,0.010991,0.186277,0.30471,0.295248,0.323623,0.120517,0.133011,0.133862,0.114122,0.585809,0.576468,0.216761,0.048861,0.15667,0.103843,0.876705,0.164396,0.126158,0.76049,0.828772,0.60563,0.765541,0.587328,0.861305,0.246836,0.417828,0.300888,0.610212,0.529113,0.473099,0.349338,0.803691,0.82069,0.625095,0.399691,0.516761,0.116076,0.221997,0.740199,0.405395,0.619897,0.511052,0.243585,0.185529,0.252173,0.873704,0.807239,0.944706,0.515191,0.744809,0.709813,0.813198,0.474991,0.522877,0.515245,0.565957,0.729607,0.722877,0.55425,0.053704,0.260897,1,0.770166,0.030197,0.439254,0.723104,0.270532,0.554192,0.677758,0.769577,0.611179,0.143593,0.326524,0.279337,0.826369,0.559528,0.539785,0.688336,0.075203,0.157421,0.017335,0.328279,0.069951,0.566992,0.629774,0.73183,1
0.657082,0.492575,0.315527,0.568131,0.658921,0.049771,0.534744,0.091731,0.624926,0.176737,0.550326,0.579922,0.325622,0.330588,0.042353,0.338939,0.567194,0.333867,0.66246,0.044571,0.320701,0.355009,0.020634,0.658187,0.647593,0.125207,0.28551,0.54712,0.352843,0.442265,0.064618,0.570414,0.685272,0.579662,0.801348,0.777532,1,0.834246,0.239744,0.483406,0.246562,0.402911,0.387032,0.499239,0.289502,0.673861,0.761829,0.417157,0.517926,0.669925,0.113779,0.303861,0.771805,0.278082,0.300279,0.610747,0.335851,0.295207,0.295212,0.538178,0.486846,0.684951,0.495628,0.682283,0.584213,0.667825,0.356631,0.470902,0.384108,0.445164,0.734179,0.729418,0.356431,0.088723,0.265796,0.239709,0.624309,0.042086,0.403145,0.586836,0.158778,0.78566,0,0,0,0.250924,0.424018,0.358639,0.545742,0.761825,0.402386,0.419422,0.126411,0.012517,0.750738,0.350113,0.2915,0.434458,0.687931,0.838206,1
0.872695,0.510437,0.301419,0.615187,0.874987,0.959424,0.205062,0.063818,0.687733,0.223362,0.631283,0.604582,0.634576,0.639551,0.1219,0.138657,0.30505,0.14491,0.625022,0.008619,0.262661,0.591627,0.128806,0.719523,0.708147,0.80007,0.066509,0.59378,0.113606,0.719009,0.330151,0.589431,0.811679,0.912521,0.660403,0.783319,0.79696,0.708066,0.2518,0.607865,0.028479,0.604138,0.356876,0.604588,0.352105,0.828464,0.566729,0.66025,0.366617,0.366335,0.13461,0.673872,0.799027,0.39113,0.336711,0.27106,0.279068,0.25324,0.212133,0.626196,0.654933,0.785446,0.517672,0.7456,0.462563,0.868977,0.52684,0.619297,0.595337,0.622004,0.661863,0.655034,0.234799,0.578431,0.346021,0.16037,0.796132,0.051026,0.357321,0.585191,0.387539,0.589617,0.618919,0.029596,0.02207,0.015368,0.598071,0.215683,0.837174,0.175917,0.182739,0.300339,0.113823,0,0.362258,0.488113,0.130544,0.256008,0.476986,0.847534,1
0.757442,0.523054,0.342375,0.515157,0.759376,0.61078,0.091223,0.075592,0.74284,0.137449,0.713483,0.515054,0.380024,0.39139,0.070318,0.312327,0.405601,0.074962,0.311751,0.088292,0.141691,1,0.193548,0.925151,0.911755,0.698652,0.099292,0.721454,0.03153,0.602888,0.131081,0.667309,0.777436,0.746705,0.515746,0.778213,0.470574,0.70324,0.253041,0.850107,0.197796,0.310635,0.312074,0.543979,0.193905,0.902975,0.859456,0.424048,0.502217,0.296705,0.197037,0.793577,0.68726,0.389611,0.675514,0.24692,0.504459,0.453168,0.371591,0.520185,0.640726,0.816524,0.5154,0.744329,0.634983,0.775527,0.416834,0.525708,0.472915,0.527167,0.727167,0.718454,0.759254,0.075762,0.261294,0.185053,0.588398,0.058472,0.293189,0.47519,0.300944,0.642795,0.544361,0.508565,0.385956,0.132938,0.682691,0.244353,0.698683,0.48682,0.4092,0.572125,0.081072,0.133181,0.498204,0.95066,0.370579,0.280702,0.464855,0.737864,1
0.816614,0.538656,0.355908,0.307651,0.81894,0.118814,0.065996,0.202526,0.861347,0.171921,0.572863,0.441149,0.700479,0.703465,0.029476,0.242996,0.168893,0.252366,0.344064,0.212183,0.041464,0.271147,0.08643,0.680838,0.671148,0.830202,0.183077,0.531642,0.028818,0.685639,0.286706,0.213095,0.698164,0.738306,0.829684,0.746478,0.798579,0.826294,0.239744,1,0,0.197032,0.33874,0.605762,0.287546,0.757179,0.72079,0.496507,0.239391,0.31296,0.08087,0.757975,0.702465,0.440618,0.643538,0.133195,0.037194,0.008057,0.358037,0.770933,0.757383,0.449011,0.525898,0.753387,0.516689,0.875648,0.680655,0.69843,0.828275,0.79105,0.780826,0.76318,0.388773,0.056182,0.261237,0.212002,0.770718,0.026497,0.344084,0.628304,0.221771,0.783338,0.329023,0.423625,0.387537,0.316413,0.531091,0.530791,0.873921,0.51909,0.493531,0.548709,0.176849,0.216365,0.335289,1,0,0.631895,0.426374,0.480824,1
