@relation WekaExcel

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute y {-1,1}

@data
1.72161,-0.360193,-0.586314,1.060722,1.248989,0.563811,0.316997,-1.687614,-1.761795,0.322561,-1.093805,-1.155282,0.488897,-1.152862,0.505908,-1.911405,0.722715,0.74275,0.94023,0.93432,0.748819,-0.064022,0.322574,0.196356,-2.692514,0.612028,-2.057761,1.640688,-1.39026,1.386192,-1.085574,-1.663355,-0.937956,1.189147,2.016178,0.451399,0.762835,2.094398,-0.624214,-1.766911,-2.18285,-0.235361,0.168014,0.987705,-0.816269,-1.259936,-3.421217,-0.479436,-3.850083,-1.456365,-0.56303,0.794908,1.883143,-0.473798,1.270933,-0.383846,1.325441,2.672806,-0.587154,1.760698,-0.096641,0.310836,-0.248398,0.007345,-0.082999,-0.126807,1.394404,0.637486,-0.451866,0.022961,-0.188364,-0.93934,0.12113,0.205252,0.400382,-0.746112,-2.71389,1.732886,0.560389,1.225211,-0.719891,-0.211703,-0.081938,-0.660694,-0.344102,-0.04907,-0.020998,0.223397,-0.258608,-1.092913,0.113276,1.092909,0.504503,1.343379,-1.493244,0.216666,1
-1.495615,-0.564251,-0.552452,-0.124408,1.917732,2.262162,0.448628,2.57115,2.69566,-0.069983,0.498836,-1.79613,4.082296,-1.803501,4.053791,1.479353,-5.735665,-5.72325,0.549469,-1.293366,-1.540932,0.657937,-1.949679,-1.974498,1.116879,-2.036251,1.72822,-0.970146,1.108283,-1.4158,-0.444771,0.93096,-0.011394,-0.97204,-0.751862,-0.177491,0.471897,0.168127,-0.554637,-0.344848,0.094629,0.182228,0.370246,-1.379435,-1.024388,0.754637,1.824902,1.989816,-0.358611,-2.146379,-0.605791,1.316123,-1.256403,0.78595,-0.269882,0.580953,0.563304,-0.842091,0.43596,-1.698634,0.667958,0.052462,-0.32406,0.956315,-0.454751,0.163158,-0.2619,-0.609929,-0.295836,-0.09505,-0.101893,0.083053,0.090521,-0.388016,0.54106,0.637528,-0.381964,0.12365,-0.735766,0.267869,0.724294,-0.006161,-0.083027,0.251289,-0.243771,-1.096976,-0.485763,2.405286,-0.629479,-0.253494,-0.358755,0.253492,1.541273,-2.276033,2.632867,0.128038,1
1.440505,-1.434626,-1.513077,0.789777,-0.715609,-1.195026,1.110762,0.33967,0.271748,0.700896,0.038945,0.145328,0.31475,0.144377,0.313002,-2.126256,0.234134,0.259987,0.535902,-0.73425,-0.859887,0.584942,-0.335002,-0.304135,0.479594,0.907317,0.315317,0.742504,-1.047623,1.224758,1.307673,0.771354,-0.248644,0.019513,0.479906,-0.346306,0.610382,-0.087103,-0.743234,-0.319908,0.623724,-0.969749,0.686727,-0.450364,-0.421926,-0.941344,-0.302897,0.433603,-1.198494,-0.708993,0.065922,1.149788,1.223978,1.632601,0.033332,-0.133397,1.516705,0.66628,-0.050409,1.358258,0.202002,0.450668,-0.162765,1.041995,-0.156147,0.522189,0.767497,-0.096707,-0.793726,-0.634052,-0.182099,0.583598,0.580212,0.994795,0.22448,-1.396469,-0.466917,0.609089,-0.443228,0.28666,0.254005,0.011081,-0.003671,0.078406,-0.284739,-0.401334,-0.042191,0.067223,-0.215429,0.484768,-0.487762,-0.48477,-1.128714,-1.318527,1.464527,-0.041853,1
1.849978,-0.756818,-1.052768,-0.998044,0.31906,1.114287,0.456584,-0.525261,-0.370231,-1.429582,0.533985,1.229521,-0.014983,1.238239,-0.031676,2.516937,-0.646567,-0.684014,-3.939043,2.709453,3.694986,0.068264,1.295104,1.156261,2.51723,0.830419,1.669248,-1.629218,1.713532,-1.624721,-1.262926,2.124627,0.823015,0.274846,-0.231734,-0.658638,-2.749327,-1.348395,2.360838,1.455019,-1.612582,1.348787,0.543242,1.583906,2.688544,1.104257,3.08678,0.860803,2.459352,1.663935,2.049118,-1.423204,-0.174553,-1.795928,0.278005,2.829871,0.027194,0.267868,0.914663,0.30989,0.277808,-0.114131,0.26925,-1.553985,0.071939,-0.588194,0.006246,-2.592559,-0.329506,-0.238322,0.483667,1.027382,1.231873,1.714545,-0.479574,0.529165,2.652921,-2.678746,-0.851089,-0.857085,-0.276332,0.027268,0.027156,1.094243,0.141895,0.848509,0.359611,-3.39262,0.517417,0.383006,0.752015,-0.383001,1.733418,0.247316,-0.375818,1.681773,-1
0.224983,-0.576153,-0.655071,0.531195,1.100173,1.281085,0.262997,0.179638,0.163177,0.130621,-0.717154,-1.152317,1.242358,-1.153346,1.243782,0.108369,-2.004534,-1.999563,0.943036,-0.09074,-0.248681,0.837758,-0.204803,-0.31099,-1.56189,-0.893962,-1.001411,0.312743,-0.041533,-0.124369,-0.838011,-1.392405,0.023139,0.121241,0.217308,0.303272,0.112876,0.47819,0.103552,-0.254946,-0.641613,-0.013548,-0.822439,-1.728313,0.85309,0.140709,-1.079705,0.300776,-1.322075,-0.369935,0.388229,0.453158,-2.000471,-0.038622,-0.517547,1.552599,0.839057,0.171203,-0.295226,-0.716069,0.166305,0.337267,0.20963,0.004569,0.176651,0.271506,0.057791,0.441364,0.371232,0.588261,0.350346,-0.057025,0.761987,-0.530061,0.017391,-0.622283,-0.572486,0.687611,-0.130007,0.282546,0.267191,0.183561,0.079744,-0.022604,-0.015651,-0.271012,-0.171043,0.151376,-0.799061,-0.948205,0.212335,0.948202,-1.049376,-1.014802,1.170434,1.046389,1
0.698821,-1.100058,-1.195016,0.647495,-0.630291,-0.777402,2.032543,-1.059274,-1.102548,-0.389358,-0.22222,0.864183,0.733599,0.862257,0.736,0.064626,0.117861,0.108117,1.146978,0.304449,0.101701,0.081178,-0.244489,-0.288039,-0.03753,0.114218,-0.236657,0.748299,-0.724038,0.632051,0.050096,0.055468,-0.077514,-0.287419,0.233244,0.277427,0.523898,0.709902,-0.401791,-0.480924,-0.309139,-0.434133,-1.154524,0.395896,0.449528,0.846375,-0.568921,-0.00126,-0.297817,-0.076365,-0.0581,-0.446305,-0.362172,-0.43904,0.170979,-0.345026,0.292051,0.500163,-0.3198,0.594963,0.527239,-0.175234,-0.183308,0.520025,-0.297253,0.155502,-0.630614,-0.198914,-0.076672,0.073602,-0.124985,-0.158325,-0.171062,0.444882,0.379224,-0.494415,-0.593648,0.525984,0.174155,0.460948,-0.002184,-0.171383,0.07126,0.125426,-0.058606,-0.081561,-0.10359,-0.218295,0.784267,-1.042147,1.072093,1.042147,-0.988149,0.155572,-0.189692,-0.413793,1
1.447815,-0.645985,-0.718363,0.75308,-0.383254,-0.620961,-0.138741,-0.148404,-0.23594,0.252754,0.075086,-0.23195,-0.859301,-0.226428,-0.869023,-0.832155,0.604913,0.622567,-1.065757,0.359456,0.666715,-0.727859,0.257332,0.234937,-0.065148,1.39749,-0.28594,0.571803,-0.509869,0.51892,0.595841,1.385463,-0.76249,-0.138876,0.735339,0.321669,0.24849,0.783519,-0.118507,-0.419332,-0.877996,0.071842,0.276495,0.94701,0.428644,-0.310576,-1.067508,-0.034751,-1.259309,-0.534593,0.884967,0.750184,2.105673,0.94838,0.767659,-0.127158,2.599001,2.814094,0.238886,2.106839,-0.425048,0.968615,0.349463,0.478038,0.530034,0.629261,0.729801,-0.124817,-0.214096,-0.528742,-0.042372,-0.283231,0.617805,0.560554,-0.130477,-1.024163,-0.850895,-0.424532,-0.005913,-0.44024,-0.016492,-0.079727,0.115321,-0.082698,-0.249784,0.110974,0.120926,-0.418586,1.319797,-0.473319,1.296794,0.473316,0.229914,-0.018951,0.080014,1.48311,1
0.824263,1.123564,0.959491,1.31467,2.294129,1.695051,-0.945538,0.145072,0.046659,0.334121,-2.183734,-2.802298,0.924771,-2.804795,0.935051,-0.694648,1.157469,1.143066,0.211253,0.150907,0.084246,-1.266492,1.074585,1.125049,-3.896281,1.021017,-1.253272,0.237683,-0.179287,0.531926,-1.317834,-1.26663,-2.551182,1.996637,3.069234,0.475919,-0.006861,0.133959,0.326429,0.107397,-0.121656,0.202024,1.347508,-0.324831,-1.234369,-0.295327,-0.376158,0.288679,-0.989976,-2.105846,-0.237414,1.709218,1.812713,-0.712644,2.327898,-0.467555,0.793177,1.942655,1.850104,-0.108052,-1.067232,1.270211,-0.014354,-0.475209,0.310962,-0.294931,1.435199,0.0163,-1.044566,-0.764779,-0.018658,-0.549309,0.035043,-0.386913,0.152983,-0.282845,-0.829798,0.739823,0.4757,-0.183373,-0.36204,-0.481371,-0.298058,-0.545262,-0.349804,-0.019616,0.295732,-1.29276,0.590206,-0.322561,0.545826,0.322562,-0.376281,-0.178507,0.127098,0.633052,1
1.73332,0.407818,0.160092,1.655359,0.427023,0.17889,-0.437749,0.282418,0.284415,-0.12408,-1.847127,-1.928735,1.379802,-1.932812,1.399393,-0.985266,-0.147588,-0.135877,0.296104,-0.131554,-0.134559,0.001468,0.027959,0.031096,-1.206116,-0.549073,-1.233768,0.527548,-0.600441,0.721944,-0.616559,-1.596165,0.294717,0.686108,-0.056383,-0.073881,0.119042,0.429137,-0.331162,-0.53439,-0.311544,-0.932342,-0.31608,1.383657,1.015827,-0.759193,-1.084518,0.056555,-1.866019,0.427952,-0.632536,-1.101012,2.145362,-0.460949,0.539566,-0.09083,0.178111,0.690174,0.631184,1.447826,-0.068563,0.5312,0.048641,0.435828,0.105034,0.303542,0.597446,0.335443,0.511576,0.491828,0.544061,-1.026783,0.213509,-0.592728,0.423523,-0.86191,-1.034157,0.242409,0.243897,0.251199,0.01163,-0.271479,0.280345,-0.329286,0.090004,-0.148082,0.088899,0.748818,-0.719183,1.187096,0.54917,-1.187093,0.532813,0.497648,-0.442965,2.143639,1
0.556305,-0.702877,-0.773919,0.827521,0.940042,0.684579,-0.094932,1.052409,1.042778,-0.082756,-0.825021,0.11095,1.64853,0.111387,1.66381,0.471306,-1.363377,-1.380247,0.513254,-1.674446,-1.426121,1.041407,-1.274442,-1.279962,-1.65489,-0.444241,0.081956,-0.280284,-0.116701,0.458006,0.481533,-1.54774,0.410702,0.659278,0.3028,0.950262,0.805133,0.730442,-0.206427,-0.393141,-0.172371,-0.799144,-0.9946,0.863806,1.739844,0.732766,0.002767,-0.502514,-1.814292,1.391358,0.757191,-1.024796,-1.375382,-1.059191,-0.046587,-0.195613,-1.469248,-1.610788,0.198119,-1.308499,1.825723,-0.462677,0.458503,0.441516,-0.106636,0.804355,1.218611,0.592603,0.14031,0.016844,0.350948,0.477878,0.126538,-0.196688,0.572301,1.431389,-0.412687,0.02491,-0.226964,0.432996,0.489436,0.378159,-0.11476,0.082234,0.397594,-0.158423,-0.233598,-0.034562,-1.854851,1.315762,0.880767,-1.315761,-1.335394,-1.286895,1.467367,1.448666,1
0.548387,-1.002221,-1.122554,0.388004,0.35298,-0.39743,-0.225083,0.251254,0.076656,0.044284,-0.14841,-0.360181,0.44172,-0.356928,0.433933,0.116576,0.20144,0.171655,1.023822,-0.248701,-0.527164,0.164638,0.949008,1.005632,-1.279054,0.515183,-0.382124,0.19833,-0.481028,0.853347,-0.248343,0.053801,-1.184005,0.993554,0.93836,0.282831,0.563785,1.010285,-0.360149,-1.000895,-1.022517,1.282348,0.665002,0.653191,-0.335459,0.691239,-1.353631,-0.289769,-2.091492,0.168345,0.141191,1.032431,0.538581,-0.167663,2.88119,-2.272608,-0.305624,0.750488,-1.358972,0.495392,-0.134412,-1.659561,0.056709,0.819113,0.113103,0.585984,0.47328,1.493716,0.187808,-0.504145,-0.724146,-1.03489,-0.679822,-0.315895,0.094799,-0.182907,-1.089498,1.237283,0.357321,0.471424,-0.407965,-0.503409,-0.08253,-0.723692,-0.25037,0.128434,0.047073,1.468624,1.201598,-0.293694,0.877421,0.293689,-0.004609,0.397845,-0.487722,0.476259,1
0.22547,1.186721,1.217471,0.938078,-0.994611,-1.425291,-0.516591,-0.065238,-0.050069,0.024022,-0.711483,-0.064721,1.212627,-0.06669,1.220349,-1.411326,1.805226,1.79833,-2.030113,1.883573,2.115325,1.222241,0.697385,0.662721,-0.699973,0.934249,-0.143891,-0.315119,0.178018,0.069024,-0.383748,-0.849842,-0.167558,1.358677,0.505408,-0.672189,-0.957913,-0.036827,0.297674,-0.176815,-0.504565,0.697328,-0.25801,1.813266,1.445504,0.677582,-1.018049,-0.827216,-0.459582,-0.435588,-0.502008,-0.587085,1.596892,-0.725783,0.312932,-0.165014,0.649914,1.485281,-0.416186,1.681438,0.706718,-0.359193,0.183598,0.478918,0.010666,0.468519,0.323944,-0.253607,0.335976,-0.155972,-0.63138,-0.254926,0.463968,0.787846,1.122847,1.432497,-1.03357,0.593633,-0.512324,-0.15966,-0.706907,-0.290615,0.265608,0.283902,0.506097,0.065385,0.200898,0.361683,-1.751992,0.794048,1.212343,-0.794051,1.738082,0.971339,-1.067784,0.705566,1
-1.384558,-2.204697,-2.0108,1.3134,-0.867272,-1.235164,1.900973,-0.849624,-0.898732,-2.569516,-1.558591,1.035599,0.700343,1.034153,0.699582,-0.051563,0.014112,0.014955,-0.385638,-2.225602,-2.030777,-1.484534,0.712181,0.826803,0.858718,0.137678,0.364798,0.39538,-0.351768,0.346054,-0.260136,0.886755,-0.3573,0.264842,0.780354,-0.564999,0.56319,-1.193255,-0.830837,0.309432,1.934203,0.651181,1.511361,-1.723559,-2.056955,-1.82495,2.74778,0.593332,1.964481,-0.715784,-1.465672,2.21682,-0.391646,0.79239,-0.480651,0.845882,2.946117,1.743903,-2.671129,0.367067,0.858803,-0.226269,0.155823,0.300016,-0.134259,0.36702,0.353408,1.380978,1.482731,-0.115861,0.114252,-1.592548,-1.506915,0.750976,0.106692,-1.458087,-0.59041,0.40665,0.702037,-0.540957,-0.241669,-0.724916,0.048406,0.123193,0.08161,0.08553,-0.016742,-0.769242,-0.277028,1.192492,-0.135163,-1.192484,-0.297732,0.902461,-0.933545,0.258385,1
0.017414,-0.717439,-0.744918,0.08616,0.725121,0.769314,-1.185623,1.064215,1.077626,0.991219,1.074702,-0.787684,1.607721,-0.786835,1.591082,1.560576,0.101951,0.096809,0.52602,-1.530335,-1.605193,-0.39045,-0.337557,-0.241375,-0.85856,-0.237776,0.052194,-0.154938,0.233949,-0.246917,-0.579305,-0.486278,-0.536044,0.004841,0.583784,1.937343,1.113557,-0.052636,0.31577,1.219419,1.209501,0.658172,0.262755,-2.380977,0.750178,0.068574,1.187234,0.96462,1.029025,-0.859166,0.925914,0.490625,0.21648,0.711469,-0.008314,1.428638,0.338919,0.454518,2.233912,-0.314024,0.02241,2.704816,-0.049941,0.805499,-0.088615,0.354722,-1.43502,-0.591856,-0.450079,-0.37288,0.477942,0.063381,1.101061,1.037914,0.089446,-1.244406,0.068989,0.330419,0.179621,0.18012,0.26629,0.142702,0.071398,0.149434,-0.504965,-0.324048,-0.031633,-0.981407,-0.896443,0.439997,-1.583751,-0.439993,-1.324123,-0.693319,0.732559,-0.307788,1
1.089543,1.655528,1.590089,0.952311,0.075838,-0.444001,0.702138,-1.34785,-1.341351,0.599231,1.971581,1.719059,-0.969008,1.726489,-0.9821,1.252758,-1.399212,-1.399571,-0.463284,1.193657,1.307886,-3.127482,-0.723312,-0.546342,1.291368,0.196345,0.635627,0.845454,-1.372032,1.686975,1.479291,1.429791,-0.281982,0.429541,0.431592,0.427605,-0.489111,-0.145297,0.920068,-0.019076,-1.065321,1.025285,2.105788,-1.006518,-0.799545,0.223101,1.151567,0.668666,-0.26589,2.281528,0.305753,-0.223349,-2.14881,-0.280106,1.280128,-0.952685,-1.145795,-1.768983,0.489565,-1.840056,-1.002077,0.750217,-0.356224,1.143639,-0.015675,0.363802,-0.833243,1.84125,0.825892,0.440022,0.41092,-0.017816,-0.279183,-0.445078,-1.167704,0.202581,0.751873,0.678945,-0.401468,0.436053,0.028704,-0.166943,0.007463,-0.239077,-0.256461,0.161795,-0.006943,-0.328821,-0.97917,0.865085,0.398121,-0.865084,-0.493749,0.407982,-0.457624,-1.032378,-1
0.017552,-0.216898,-0.156233,0.539877,0.64338,0.4648,0.432947,0.269923,0.242563,-0.535116,0.079474,0.190239,0.347094,0.187181,0.346437,0.397588,-1.052335,-1.043617,0.12171,-0.201624,-0.17681,1.014417,-0.130891,-0.162142,-1.033284,-1.462098,-0.156127,-0.151123,0.203302,-0.234228,0.229517,-0.872883,-0.113247,0.283148,0.247641,0.359608,-0.368011,-0.99149,0.662796,1.10237,1.027661,-0.240693,-0.415902,-0.056851,0.854428,0.672977,0.646453,0.294768,-0.445242,1.008573,0.507505,-0.301315,-0.909577,0.522013,-0.320144,1.314349,0.179812,-0.648553,-1.075858,-0.492755,-0.250284,-0.303173,-0.360998,0.821395,-0.279393,0.096431,0.401386,0.140766,-0.261788,0.125992,0.207851,0.712185,0.558057,-0.032543,0.069918,0.17263,0.66086,0.417234,-0.000796,-0.353704,0.075249,0.365467,0.219944,0.067905,-0.229901,-0.069955,0.044539,-0.357468,0.219977,0.323403,1.254387,-0.323404,-0.029285,0.300011,-0.309887,1.055167,1
-0.025943,0.0006,-0.04409,1.302131,0.159468,-0.382078,-1.086127,-0.206312,-0.224396,-0.408513,-0.451729,1.201557,1.572088,1.208637,1.578437,1.792005,-1.601282,-1.594526,-1.281308,0.445003,0.670428,0.453934,1.43956,1.37309,-1.095759,-0.03276,-0.045834,-0.539554,0.488327,-0.300412,-0.449722,-0.839315,-0.307011,0.714298,0.594976,0.438514,0.551656,0.385694,-0.493202,0.062738,0.577645,0.899575,-1.550567,-0.990336,0.103391,-0.680087,0.615479,0.155119,-1.119854,0.5015,0.282859,0.514989,-1.611383,-0.731587,0.590913,0.703157,0.800351,0.324477,-0.150624,-0.960115,-0.178085,0.576559,0.300721,0.002697,0.401243,0.403933,0.492098,0.298427,0.674497,0.166664,-0.449479,-0.673599,0.724621,0.771208,-0.055018,1.67134,-0.930638,-0.195663,-0.257921,-0.068911,-0.657164,-0.430288,-0.19245,0.086964,0.041933,0.448408,-0.145388,-1.828355,-1.011577,-0.53418,1.349332,0.534174,-0.420576,-0.192692,0.153622,-1.669999,1
1.999019,1.222612,0.976578,0.873885,-1.021557,-1.647679,-0.69465,-0.288526,-0.324775,0.086047,-0.959693,-0.327913,1.189927,-0.327029,1.191609,0.9303,1.06642,1.046385,-0.439732,-0.366823,-0.429135,-1.03849,1.110924,1.145537,-0.524877,1.32335,-0.148082,0.353073,-0.299664,0.343294,0.083613,0.789693,-1.343396,0.415269,1.021828,2.665721,1.414241,1.239629,0.338642,0.259931,-0.020274,1.002198,-1.289108,-0.984669,0.728729,-0.238604,0.269514,1.037847,1.566915,-0.187599,0.824354,0.116037,0.929487,0.164342,0.034134,1.832486,2.099139,1.240508,1.10405,-0.128859,-1.010323,1.400016,-0.231243,1.459543,0.055902,0.622562,0.417163,-0.019632,0.122353,0.288201,0.380302,0.968058,1.105657,0.813542,0.814753,-0.444315,-0.992139,0.160389,-0.684005,0.290745,-0.132867,0.492617,0.226915,0.150819,0.241604,0.185829,-0.027477,0.966676,-0.078241,0.369509,-1.075574,-0.369502,-1.132908,0.476815,-0.628434,0.269047,1
0.395235,-1.326018,-1.352097,0.821884,-0.725645,-1.310218,0.376617,0.416794,0.327738,-1.7715,-0.312103,1.315438,1.198854,1.315735,1.188491,-0.10213,0.941179,0.941134,-0.501906,1.113878,1.212808,-0.29731,0.393661,0.31761,-0.375632,0.92594,0.912338,-0.314406,0.274511,-0.186077,0.347914,1.311975,-1.565035,0.341402,1.347597,0.490165,0.337929,0.331441,-0.131794,0.120525,-0.064019,0.280631,-0.655705,-0.209883,-1.35648,-0.803553,0.792593,0.565384,-0.303217,-0.293036,-0.62569,0.481564,-0.372369,-0.67185,-0.248782,-0.513465,-0.204786,0.491233,-0.492178,-0.334585,0.213003,0.08402,0.295067,1.180168,0.233114,1.068014,-0.209073,0.746332,0.17268,-0.451397,-0.665714,-0.509652,-0.04964,0.266726,-0.098147,1.240955,-0.206768,0.690861,0.019512,-0.709314,-0.443095,-0.216621,-0.265863,0.092179,-0.097515,0.280679,0.126231,-0.223018,-0.392981,-0.572425,0.547328,0.572424,-0.361827,-0.128039,0.073291,0.764989,1
-0.309437,-0.172087,-0.208625,0.613794,0.26846,0.306102,-0.507167,-0.870295,-0.758915,-0.735636,0.728879,1.132587,0.347149,1.131485,0.333732,1.288468,-0.059587,-0.071552,-0.513668,0.464112,0.855845,0.196815,0.151091,0.110715,1.633919,0.638922,1.184562,-0.43493,0.289276,-0.237979,0.193308,0.827895,0.320128,-0.261232,-0.133727,-0.726499,-1.52195,-1.147163,1.092247,0.607753,-0.371564,0.743342,0.326814,-0.323612,0.028234,-0.108573,1.728412,-0.023857,-0.421673,0.141514,-0.169201,0.188578,-0.937289,-0.285892,-0.43508,1.058425,-1.472851,-2.426983,0.654972,-1.614769,0.530561,0.996207,0.075556,0.527905,-0.206496,0.367445,0.059851,-0.24228,0.316481,0.214295,0.555379,0.671116,1.344445,-0.089807,-0.48136,0.43447,1.782343,-1.264804,-0.524361,-0.444542,-0.29006,-0.143139,0.237,0.128552,-0.09501,0.233475,0.193952,-2.504257,-0.937817,1.205488,0.457099,-1.20549,1.705889,0.25106,-0.321236,1.302624,-1
-3.303485,-1.156014,-0.847229,0.129838,2.433123,2.211453,0.702639,0.681007,0.639363,0.312528,0.962638,-1.276693,2.19439,-1.278158,2.172645,1.093133,-3.857601,-3.819508,1.105048,-0.355087,-0.976293,2.454948,0.150851,-0.082497,3.161642,-0.992076,0.578582,0.731828,-0.532393,0.273992,0.537246,2.20378,1.224167,-0.631018,-0.502571,0.639399,0.479228,-1.611479,0.102085,1.82906,2.560261,0.80159,1.582576,-3.342487,-0.657052,1.305059,1.856586,2.886576,0.977922,-0.994112,0.592987,0.486882,-4.464756,0.374117,-1.654291,1.573125,-0.762632,-2.610117,1.431832,-3.171097,-1.793319,0.791308,-0.975197,-0.546357,-0.428803,-1.306693,-2.322499,2.35525,1.537072,0.84549,-0.162816,-1.30173,-0.858381,-0.360732,0.770904,-1.210729,1.076317,1.501099,0.791891,0.868935,0.166902,-0.412586,-0.126265,-0.19843,-0.219018,-1.153278,-0.534627,0.2087,0.63087,2.417169,-1.842725,-2.417165,0.079148,-0.686487,0.775511,0.584985,1
-0.183418,0.401046,0.350021,0.88925,-0.013134,-0.416716,-0.267889,-0.198967,-0.174062,-0.006611,0.072691,0.56803,0.885032,0.570639,0.879226,0.722818,-0.299635,-0.276918,0.700439,-0.020357,-0.163183,1.16816,0.725783,0.656856,0.831036,-0.644513,0.835933,-0.2495,0.151629,-0.14434,0.308116,0.10372,0.373472,-0.031015,-0.016805,0.612301,0.094195,-0.274864,0.402013,0.544499,0.388165,-0.218691,0.474735,-2.162745,0.768623,-0.254298,0.094239,0.859608,-0.686983,-0.322978,0.691028,0.562278,-0.59877,0.22402,-0.7628,1.223618,-0.733253,-1.440051,-0.305623,-1.553958,-0.654468,0.877863,-0.199994,0.432868,0.047341,0.061015,-0.407109,-0.706102,-0.327815,0.457236,0.74329,0.326078,0.601919,0.646785,0.045982,-0.579489,0.506994,-0.275914,-0.1846,0.940509,0.205577,0.090788,0.066781,-0.387402,-0.274379,-0.199706,-0.071345,0.426464,-0.106333,1.051582,-0.825722,-1.05159,1.355424,-0.120121,0.134936,1.133028,-1
-0.222433,-0.696238,-0.730394,0.491922,-0.373105,-0.308339,0.086504,0.441962,0.582912,-0.538684,0.468237,1.270087,0.925295,1.268141,0.918394,1.409673,-0.062571,-0.07547,-0.011952,0.852298,0.898914,0.980566,-0.529193,-0.61554,1.346299,-1.020418,0.981805,-0.489672,0.55004,-0.662762,0.31902,0.577272,0.565147,-0.280357,-0.339613,0.182903,-0.199867,-0.482664,0.338958,0.662694,0.393837,-0.806388,-0.272662,-2.237604,0.228896,0.230865,1.545517,0.405923,0.651256,-0.089041,0.355015,0.030515,-2.200953,-0.595098,-1.527573,0.879544,-2.342727,-3.399957,0.358689,-2.473542,0.253617,1.155039,0.047312,0.514553,-0.003479,0.389539,-0.828148,-0.887541,-0.043934,0.086268,0.043678,0.32593,0.476106,0.483754,-0.344754,-0.334409,1.589161,-0.748939,0.032416,0.460358,0.460739,-0.259566,0.158228,-0.001807,-0.170859,-0.293645,-0.027724,-0.633758,-0.757446,0.022265,-0.89505,-0.022272,1.068705,-1.108367,1.206482,0.8006,-1
-0.348413,-0.344782,-0.309002,-0.395657,-0.079307,-0.476546,-0.139648,-0.179648,-0.203342,-0.091315,0.526402,1.405504,-1.605152,1.408751,-1.614438,0.722947,1.118275,1.091854,0.281614,-1.081801,-0.867133,-0.041438,-0.516657,-0.465196,0.559348,0.484405,0.48348,-0.448744,0.347353,-0.317019,1.316982,0.192608,0.544695,-0.422705,-0.610425,-0.167574,0.090724,-0.299155,-0.188901,0.364705,0.64946,-0.192449,0.425835,0.824867,1.763113,0.981161,0.33458,-0.454829,-0.105185,0.034126,0.781963,-1.032633,0.603282,-0.003107,-0.542676,-0.097146,0.699496,0.669732,-0.21592,0.28744,0.485526,-0.268069,0.283383,0.739138,0.092383,0.710577,-0.862139,-0.75504,-0.526968,-0.037557,0.589173,1.539038,0.330038,0.175128,-0.832983,-1.02251,1.989412,-0.675789,-0.18618,0.201085,0.070351,0.48522,-0.245716,0.094648,-0.213831,0.258227,0.406238,-0.182868,1.508917,0.325541,-0.517588,-0.325545,0.57279,0.349967,-0.512537,0.628985,-1
