@relation WekaExcel

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute y {-1,1}

@data
44.799999,1088,51.549999,424.5,56.900002,369,0.04,14.2,60.650002,225.5,2.25,6.95,3870,16595,28.700001,25817,60311,316,0.8,31,2194,2322,7.204,31,3195,14614,2589,12222,1554,1111,2642,10645,1.92,6.99,11.4,21.620001,7.28,6.56,49,78,51,48.799999,49.700001,85.099998,54.849998,41.599998,41.700001,40,38.400002,26.200001,729800,634400,13.5,567.79999,1
44.599998,1146,51.349998,359.5,57.400002,331,?,13.4,60.299999,222,2.5,7.69,3885,18907,32.299999,29018,69616,353,0.57,39,2839,3522,14.86,39,3716,18164,1314,12781,974,1265,2486,11762,?,10.41,9.79,19.200001,7.43,6.75,51,75.5,48,50.400002,52.049999,84.699997,54.450001,44.099998,44.099998,40.400002,39.799999,27.6,1189800,1034200,12.7,988.40002,1
45.200001,1029,51.400002,407.5,56.799999,375,0.21,13.7,60.450001,207,2.8,8.56,4627,20159,34.400002,30946,73731,390,0.33,35,2480,2358,7.079,35,4288,22731,1839,13522,1878,?,2880,9956,1.53,7.1,?,23.57,8.03,6.57,52,76.5,50,51.299999,52.200001,84.699997,54.049999,42.900002,42.799999,39.799999,39.200001,27.299999,1399600,1226700,12.3,1030.6,-1
45.299999,1094,51.700001,387.5,58.400002,356,0.11,13,60.400002,221,2.6,7.99,4416,18557,30.5,27319,73087,390,0.8,36,2542,3002,9.902,35,4074,22255,2513,17269,1408,2336,2568,11436,2.44,10.25,34.419998,21.01,6.86,6.63,50,76,49,49.599998,50.700001,86.5,52,42.200001,42.299999,39.400002,38.900002,27.200001,1285600,1098500,14.5,1008,1
44.200001,1100,51.5,439,57.5,398,0.2,13,60.599998,218,2.53,7.77,4004,18912,31.299999,28132,75436,380,0.38,40,2911,2903,8.666,40,4383,24229,791,13029,3191,1899,2552,7289,2.61,11.32,43.880001,32.470001,7.32,6.9,52,75,50,52.200001,53.25,85.5,54.400002,41.299999,41.299999,41.900002,40.799999,27.700001,1262500,1090200,13.6,1051.6,1
43.799999,1101,51.299999,426.5,57.5,396,0.23,13.5,60.700001,204,2.38,7.34,3696,18680,29.700001,26733,70629,357,0.56,40,2896,3632,11.057,40,4054,16088,742,12710,3281,1717,2909,11061,2.46,11.13,40.509998,39.82,7.47,6.86,54,73,51,53.599998,54.700001,83.599998,55.599998,39.599998,39.599998,42.299999,41.900002,28.299999,1200400,1036000,14,1088.8,1
46,980,51.549999,406.5,57.200001,363,0.21,13.8,60.400002,203.5,2.41,7.38,4123,17462,30.4,27482,74642,390,0.42,30,2125,1.678,5.129,30,3354,19322,1369,12439,2303,?,2917,10611,1.21,6.5,?,23.870001,8.29,6.59,51,76,50,51.299999,52.5,85.800003,53.200001,42.599998,42.400002,40.099998,39.5,28.1,1215300,1056700,12.95,843,1
45.200001,1066,51.25,353.5,57.799999,326,?,14.1,60.25,208.5,2.73,8.37,4080,20313,32.599998,29254,74195,411,0.6,36,2579,2893,8.703,36,2782,23831,2000,13914,958,1450,2838,9864,1.69,8.13,9.89,19.35,7.46,6.83,54,74,52,54,55,85.099998,55.25,44.099998,44.099998,41.599998,41.099998,28.700001,682300,577400,15.35,533.29999,1
43.099998,1213,48.799999,548.5,56.299999,462,0.23,15.6,59.799999,278.5,2.71,7.24,4328,21167,43,30428,75416,380,0.37,43,2688,4910,15.383,43,3796,23416,1999,15470,3040,2058,3269,8952,0,11.48,48.900002,44.59,7.32,7.23,53,75,51,52.5,53.450001,84.900002,55.799999,40.400002,39.799999,38.400002,37.799999,25,1354970,1212003,10.55,1126.8,1
44.900002,1079,51.25,442,56.599998,388,0.22,14,60.150002,215,3,9.24,5010,20987,35.799999,32197,73534,389,0.59,38,2659,3274,10.346,38,4039,24335,1794,13122,2050,1386,2341,10304,1.46,6.85,11.35,19.15,7.8,6.65,51,77,51,50.799999,51.599998,84.800003,54.900002,41.5,41.599998,39.599998,39.099998,26.700001,1462400,1265200,13.45,1090,-1
45.599998,1028,51.700001,411.5,56.599998,391,0.22,14.5,60.25,229.5,3.06,9.4,5073,20812,35.599998,32123,74018,391,0.58,35,2552,2967,8.895001,35,4175,23763,2540,13944,1934,1300,2601,10473,1.5,7.31,10.63,21.26,8.16,6.65,52,78,52,51.900002,52.75,85.800003,55.549999,42.200001,42.299999,40.400002,39.900002,28,1536300,1316300,14.35,1072.8,-1
44.400002,1095,50.25,390.5,61,223,?,13.6,59.599998,213,2.56,7.9,4248,18845,31.299999,28237,70205,370,0.6,33,2359,2461,7.676,33,3017,20444,2425,17349,1332,1996,2263,10275,1.82,10.19,30.799999,32.369999,6.89,6.77,54,73,51,53.5,54.450001,83.800003,53.950001,39.799999,39.799999,39.299999,39.400002,27.5,1295700,1077000,16.85,1006.4,1
44.5,1135,51.450001,515.5,58.099998,425,0.24,15.8,60.349998,315,2.83,8.71,4123,21899,32.599998,29331,74699,380,0.57,40,2866,5329,19.474001,40,6380,24373,2394,12957,3558,1902,3799,11146,0,12.47,40.91,49.900002,7.09,6.48,48,77,45,47.799999,49.349998,84.699997,53.200001,38.700001,38.700001,39,38.799999,26.6,1419400,1254800,11.6,1081.1,1
46,1044,51.599998,398.5,58.200001,290,?,14.1,60.599998,188.5,2.67,8.06,4336,19400,33.700001,30211,74360,390,0.85,33,2382,2393,7.138,33,3555,22996,1765,16426,1166,1195,2652,10375,2.14,9.59,12.83,28.91,6.9,6.77,52,74.5,49,51.400002,52.450001,84.800003,52.650002,40.700001,40.799999,39.5,39.5,27.799999,1318600,1099900,16.799999,1031.1,1
45.200001,1234,50.75,455,57.400002,332,?,12.5,61.200001,166.5,1.58,4.85,2656,11859,19.9,17911,42012,222,0.76,24,1.673,2178,9.412,23,2526,8503,2790,7768,1067,1021,2270,13069,?,6.24,8.95,19.700001,7.64,6.72,48,65,40,42,47.450001,68.699997,49.349998,38.799999,38.799999,37.200001,36.799999,28,794000,695300,11.7,552.09998,1
44.599998,1063,51.799999,387,57.700001,393,0.17,13.6,60.599998,219,2.74,8.44,3931,21020,31.5,28419,74725,380,0.57,43,3053,3183,9.565,43,4253,24577,125,12270,2496,1700,2275,9671,2.56,10.65,35.029999,20.950001,7.61,6.94,53,77,48,53.200001,54.549999,84.400002,54.25,40.299999,40.299999,41.5,41.099998,28.299999,1353100,1204700,10.9,1120.4,1
45.400002,1093,51.700001,391.5,58.799999,311,?,13.2,60.549999,222.5,2.76,8.47,4270,20151,32.700001,29467,73321,391,1.21,37,2647,3165,11.029,34,4304,22856,2825,19777,1281,2299,3594,12917,2.59,12.24,33.830002,29.41,6.71,6.48,49,75,46,49.099998,50.200001,85,49.650002,40.599998,40.599998,38.599998,38.299999,26.799999,1379500,1192400,13.5,1107.8,1
44.5,1052,50.900002,445,56.299999,390,0.21,12.9,60.200001,209,2.64,8.11,4482,18866,32.299999,29007,68403,358,0.79,33,2413,2783,8.383,34,3589,21997,2338,11568,2511,647,3036,11413,1.29,6.29,5.29,24.799999,7.59,6.54,50,72,48,49.299999,50.400002,82.599998,53.25,40.700001,40.700001,39.200001,38.900002,25.9,1331900,1146200,13.45,1032.8,1
43.599998,1108,50.450001,487.5,57.599998,402,0.04,14.8,60.549999,235.5,2.64,7.42,4045,21191,41.799999,29555,74908,376,0.56,42,2739,2915,8.707,42,4602,23278,2351,16051,3524,1876,2742,8876,2.75,14.87,41.380001,39.889999,7.86,6.82,52,77.5,49,51.5,52.700001,84.199997,53.549999,43.299999,42.900002,40.700001,40.299999,26,1278200,1152927,9.8,1073.7,1
45.900002,1040,52.900002,519.5,58.099998,396,0.04,14,61.700001,252.5,1.7,5.24,2402,12533,24.799999,17766,45121,233,0.37,24,1517.246,1428.244,4.270729,24,4571,13843,3799,14962,528,1303,2560,12656,1.25,15,16.58,34.560001,7.53,6.74,45,73,46,45,44.150002,83.099998,46.299999,37.700001,37.700001,34.900002,34.700001,26.299999,400950,350280,13.85,642.59998,1
44.099998,1107,51.349998,487,57.700001,402,0.06,15.1,60.549999,254.5,2.51,7.71,4173,19507,37.900002,26819,66792,345,0.57,35,2549,3586,11.35,35,4282,21766,3106,16290,3026,1839,3315,11159,0,14.44,35.720001,42.169998,7.57,6.73,49,76.5,47,48.5,49.599998,83.900002,51.650002,39.099998,39.200001,37.599998,37.099998,25.6,1269400,1094516,13.8,977.59998,1
43,1224,49.049999,558.5,56.299999,448,0.07,15.1,59.700001,236.5,2.4,7.37,4133,18692,37.5,26540,69436,350,0.37,35,2594,3111,9.31,35,3895,21368,2356,10290,3212,1748,3094,10226,2.27,9.58,40.779999,45.02,6.85,6.96,52,75,50,52,53.150002,85,57.900002,41.799999,41.299999,39.799999,38.900002,25.700001,1218310,1101428,9.6,1001.3,1
43.700001,1168,51,436,56.700001,414,0.03,15.3,60,249.5,2.68,8.229999,3872,19527,39.599998,28046,70561,354,0.37,41,2955,1027.933,5.991,41,4209,21046,3000,13409,2640,1737,2655,8399,2.52,11.32,43.84,35.049999,7.7,6.73,52,78.5,52,51.799999,52.799999,84.900002,57.700001,40.299999,40.400002,37.700001,36.799999,25.299999,1332670,1222089,8.3,1027,1
44.599998,1176,52.75,534.5,54.5,481,0.05,14.2,57.450001,269.5,1.03,3.12,1586,7235,12.4,11130,26996,144,0.37,12,0.884,1.243,3.695,13,1979,7328,1981,6862,3897,827,2360,12843,0.51,4.83,11.13,30.209999,8.12,6.83,46,55.5,40,40.5,44.299999,62.299999,43,35.400002,35.400002,34.700001,34.299999,27.299999,503240,447400,10.15,318.70001,1
45.700001,1075,52,425.5,56.5,389,0.22,14.1,60.25,242,2.85,8.729999,4438,18994,32.599998,29387,68617,368,0.33,36,2505,3141,9.484,35,4354,21928,3295,13124,935,1548,3097,12863,1.56,6.81,16.889999,33.779999,7.97,6.63,48,77,46,47.599998,48.900002,84.800003,53,38.299999,38.299999,38.400002,38.099998,27.299999,1417400,1248500,12.1,1004,-1
44.900002,1134,51.150002,423,58.400002,338,?,13.5,59.900002,249.5,2.99,9.2,4734,21540,34.900002,31435,75041,390,1.26,40,2807,3985,17.190001,40,3841,?,2496,16962,1327,2333,3381,11956,2.31,10.38,37.720001,57.82,6.93,6.91,50,75,46,50,51.099998,84.599998,51.799999,41.400002,41.299999,38.799999,39,28.299999,1504600,1305700,13.2,1171.5,1
45.599998,1059,51.950001,356,59.099998,303,?,13.5,60.25,226.5,2.98,9.17,4819,20981,34.5,31120,74702,390,1.01,39,2799,3255,9.868,39,3833,23652,1561,18533,1049,2216,3042,11802,2.31,11.43,32.66,24.9,6.72,6.52,51,75.5,46,50.900002,52,84.699997,50.5,42,42,38.900002,38.400002,28.1,1487500,1271700,14.5,1123.7,1
44.299999,1102,52.099998,391.5,57.700001,397,0.19,13.9,60.599998,250.5,2.8,8.35,3646,21721,31.700001,28595,75149,380,0.57,41,2843,4160,12.522,41,4996,24157,2648,13039,3107,1736,2783,9339,2.98,11.3,33.150002,30.389999,7.11,6.91,54,76,51,53.299999,54.549999,83.800003,56.599998,41.299999,41.299999,41.700001,41.200001,26.700001,1403600,1262700,10,1103.3,1
44.400002,1092,52.200001,428,57.599998,397,0.15,13.2,60.599998,230,2.38,7.06,3221,18453,28.299999,25415,66371,341,0.57,36,2500,3409,10.229,36,3785,20967,1803,12475,2326,1672,2331,10107,2.27,10.9,28.34,25.42,7.34,6.9,52,77,51,51.700001,52.599998,84.300003,55.049999,40.099998,40.099998,40.200001,39.700001,27.4,1185000,1066400,9.8,948.5,1
44.599998,1116,51.200001,442.5,55.900002,397,0.22,13.7,60.200001,251,2.86,8.8,4689,19758,33.400002,30105,73719,388,0.22,36,2581,3321,10.064,36,3743,23159,2596,15025,1716,1473,2470,11456,2.25,8.32,12.27,20.6,7.11,6.59,50,77,50,50.099998,51.200001,86.300003,53.349998,40.299999,40.400002,38.299999,37.900002,26.200001,1438100,1233000,14.25,1039.5,1
44.599998,1144,51.25,396,58.599998,319,?,12.9,60.049999,221,2.9,8.94,4192,21493,33.599998,30310,73111,386,1.01,39,2783,3670,15.087,39,3870,24103,2287,20562,1253,2240,3201,12318,2.32,12.55,32.98,26.17,7.38,6.72,50,74,45,50.099998,51.299999,84.099998,49.75,40.799999,40.599998,39.200001,39.200001,28.200001,1463500,1261700,13.75,1123.9,1
43.599998,1133,50.5,444,58.099998,360,0.05,?,59.75,214,2.3,7.05,3714,16764,28.9,26049,63734,333,0.8,30,2121,2874,9.603,30,2748,18657,2662,16934,1374,2101,1966,11915,1.66,9.7,30.4,15.76,7,6.59,50,72.5,45,49.200001,50.400002,80,49.099998,40.099998,40.200001,39.700001,39.200001,27.5,1148800,974100,15.35,871.79999,1
43.799999,1207,49.900002,561.5,56.200001,451,0.12,13.8,59.5,246.5,1.95,5.98,2835,15100,29.6,20787,53705,272,0.37,27,1323.605,2329.9629,10.049,27,4086,15367,1870,15606,2690,1274,3039,10979,2.47,13.06,24.51,44.220001,7.45,7.05,49,71.5,45,48.200001,50.099998,84.699997,48.650002,39.299999,38.799999,37.900002,37.5,26.299999,974450,879730,9.75,749.40002,1
44.299999,1093,52.049999,379,57.700001,397,0.21,13,60.650002,221,2.69,8.24,4019,20499,32.5,29230,73879,381,0.67,42,3005,3695,11.115,42,4825,?,887,12516,3135,1784,3068,10135,2.9,10.87,44.860001,44.610001,7.62,6.92,54,75,50,53.700001,54.950001,83.800003,55.650002,40.599998,40.599998,42.200001,41.900002,27.799999,1348000,1166600,13.45,1146.4,1
43.200001,1229,49,536,56.799999,445,0.2,15.8,60.400002,246,2.75,8.46,3784,21007,53.5,28599,74417,379,0.19,43,3027,4034,14.367,43,4342,23099,3030,16212,3717,1848,3558,9538,2.04,13.44,45.700001,50.34,7.52,7.04,53,76,52,53.099998,54.25,85.699997,56.599998,41.799999,41.200001,39.799999,38.799999,25.5,1378800,1231904,10.65,1129.3,1
46.799999,962,52.25,381.5,56.700001,375,0.2,14.2,60.700001,223.5,2.58,7.96,4012,19041,31.700001,28587,69049,364,0.33,33,2339,1102.91,6.084,33,3898,20340,2665,13418,1625,1181,3009,11602,1.4,6.98,11.33,28.85,7.34,6.59,50,77,49,49.400002,50.400002,85.199997,52.5,38.200001,38.299999,38.400002,38,26.4,1306500,1160400,11.6,961.09998,-1
44.299999,1099,51.349998,396.5,54.700001,296,0.22,12,60.599998,202.5,2.73,8.36,4166,20464,32.5,29220,73395,376,1.15,41,2860,3660,10.999,41,4427,24465,2515,12789,3141,1765,3208,9147,2.67,11.15,43.52,43.75,7.43,6.96,52,74,49,51.400002,52.5,85.300003,54.849998,41.299999,41.299999,41.799999,41.400002,26.9,1359300,1159200,14.7,1066.9,1
44,1139,50.900002,512.5,57.599998,417,0.12,15.4,60.799999,282.5,2.84,8.71,4281,21229,41.5,29340,73190,376,0.56,48,3441,3712,10.985,47,5669,23629,2999,15988,3653,1996,3591,10724,3.41,14.42,43.610001,52.23,7.11,6.76,50,78.5,50,49.900002,50.950001,85.599998,54.349998,38.599998,38.400002,39.099998,38.599998,24.4,717130,648255,9.6,1172.4,1
43.200001,1178,50.450001,536.5,57.400002,422,0.12,15.2,59.650002,318,2.85,8.770001,4487,21203,42.099998,29804,75683,380,0.75,41,2918,3734,11.611,40,5768,?,1987,16230,3734,1884,3643,11214,0,?,44.580002,50.98,6.99,6.78,48,77.5,45,47.900002,49.400002,85,50,37.900002,37.900002,38.599998,38.099998,25.6,1408260,1212918,13.9,1127.3,1
43.599998,1180,51.200001,516.5,57.700001,402,0.05,15,60.849998,261,2.31,7.07,3530,17502,26.799999,24117,59640,308,0.56,33,2320,3011,9.137999,33,4947,15571,3071,14266,3691,1932,3509,11957,1.05,7.7,28.1,47.02,7.28,6.81,47,73.5,45,46.299999,47.349998,79.800003,50.849998,38,38,37.700001,37.099998,26.200001,712090,628187,11.75,915.29999,1
44.400002,1110,51.700001,493.5,57.799999,421,0.22,14.9,60,302.5,2.68,8.19,4073,20973,31.700001,28594,73657,381,0.57,39,2831,4659,15.863,40,5195,23412,1740,13023,3469,1901,3797,12921,3.14,12.49,27.65,55.259998,7.92,6.86,46,77,43,46.299999,47.900002,85.400002,51,38.200001,38.200001,38.799999,38.5,25.6,1341300,1191200,11.1,1054.5,1
44.200001,1155,50.799999,417,57.700001,330,?,13.2,60.349998,231.5,2.65,8.14,3933,19726,35.700001,30117,75247,380,1.15,39,2761,3466,11.444,38,3182,23690,2195,14858,990,1636,3267,11011,?,12.45,13.37,26.68,7.44,6.7,51,72,51,50.700001,51.650002,84.300003,53.799999,42,42.099998,38.599998,38.200001,26.5,1328300,1159200,12.7,1026.1,1
45.400002,1053,51.599998,442,?,?,?,12.3,60.099998,201.5,2.6,8,4271,19732,32.700001,29378,72314,368,1.14,37,2664,3802,13.724,37,4335,20523,1101,14859,3486,1660,2783,11338,2.59,12.61,25.379999,30.09,7.61,6.6,50,73,44,50.099998,51.450001,85.099998,50.349998,42.299999,42.299999,40.700001,40.200001,26.9,1306400,1142900,12.35,1038.7,1
44.799999,1207,50.75,451,?,?,?,12.7,59.650002,171,1.4,4.29,2326,10355,19,17081,43168,227,0.38,20,1.432,1071.8831,6.518,20,1640,8709,361,7199,1217,1212,1864,12650,?,6.27,8.57,13.88,7.62,6.63,47,63,37,41.900002,46.400002,68.199997,44,37.799999,37.799999,36.900002,36.5,27.9,655900,573800,12.15,484.89999,-1
45.099998,1007,51,390,56.599998,383,0.21,12.5,60.299999,209.5,2.57,7.93,4115,17805,31.6,28447,74447,389,0.6,32,2326,2066,6.333,32,3480,21648,2525,12031,1594,1411,2214,10934,1.25,6.15,9.74,14.72,6.95,6.72,51,74,50,50.900002,52.099998,85.900002,53.450001,40.799999,40.799999,38.700001,38.400002,27.4,1277600,1125200,12.05,872.90002,-1
44.900002,1107,51.200001,421,?,?,0.26,13.4,60.299999,194,2.6,7.98,3842,18797,29,26188,73238,380,0.79,37,2656,3314,11.25,37,4476,23941,1061,13023,3304,1438,2875,11435,2.68,11.32,12.41,24.780001,7.58,6.85,53,72.5,47,52.5,54.400002,84.300003,52.950001,45.5,45.599998,44.099998,43.299999,27.1,631100,536500,15.2,462.20001,1
43.599998,1170,49.150002,529.5,56.700001,420,0.14,14.8,60.200001,223,2.63,8.09,4266,20140,41.299999,29352,75743,378,0.19,44,3138,2492,7.623,45,3964,23449,753,12455,3310,1800,2608,8254,2.37,10.43,40.080002,33.209999,7.51,6.98,54,80,52,53.599998,54.599998,84.599998,56.400002,41.299999,40.900002,39.099998,38.099998,25.4,1321670,1189066,10.05,1079.1,1
45.799999,1067,52.099998,369.5,61.299999,274,?,14.5,60.349998,247.5,2.8,8.58,4353,21552,35.599998,32139,73669,380,1.14,41,2874,3837,12.076,40,4128,?,1104,13040,1161,1650,3242,10327,?,11.33,15.3,30.1,6.73,6.64,51,74,49,50.700001,51.700001,83.900002,53.950001,44.200001,44.200001,41,40.200001,28.1,1396200,1239500,11.2,1115.2,1
44.200001,1057,51.599998,415,57.099998,395,0.23,12.6,60.549999,210,2.45,7.21,3820,19042,30.4,27433,74061,377,0.96,39,2777,3481,10.717,39,4271,22501,788,12706,3436,1998,2671,6627,2.56,11.1,44.450001,37.790001,7.24,6.9,51,74.5,49,51.200001,52.400002,85.599998,53.25,40.400002,40.400002,41.299999,40.900002,28,1192900,1036600,12.9,981,1
44.200001,1085,50.849998,404,57.900002,309,0.21,12.9,60.549999,165,2.49,7.56,3760,19196,30.799999,27823,69135,348,0.37,38,2722,3202,9.603,38,3999,13235,1695,14448,3332,1819,2758,6736,2.38,12.62,32.459999,36.759998,7.13,6.95,54,72.5,53,53.599998,54.450001,82.800003,55.75,39.5,39.5,41.900002,41.599998,28.1,1247000,1073800,12.95,1017.2,1
44.799999,1131,51.099998,413,57.700001,377,0.07,13.8,60.299999,210.5,2.79,8.59,4540,19953,45.099998,30116,73197,386,0.8,37,2635,2915,8.928,37,3343,23598,2059,17425,1309,1867,2563,11118,2,9.95,32.380001,26.5,7.12,6.65,52,76,53,52.099998,53,84.900002,54.849998,43.099998,43.099998,40.200001,39.599998,27.1,1403600,1204000,14.2,1068.6,1
45.5,1088,51.849998,395,?,?,0.23,14.3,59.950001,292.5,2.78,8.51,4185,19892,31.5,28369,74544,380,0.57,40,2831,2957,8.963,40,4480,?,2943,16827,3676,1528,3042,11018,2.69,12.03,14.17,28.219999,7.76,6.4,54,72,51,53.900002,55.099998,85.699997,56.349998,46.299999,46.299999,43.5,43.099998,28.799999,1386600,1215700,12.3,1071.2,1
44.299999,1093,51.849998,410,58.200001,399,0.23,14,60.549999,247,2.95,9.04,4518,21769,33.5,30187,75900,380,0.56,48,3439,3745,16.504999,48,5395,?,1953,13037,3260,1750,2995,9975,3.26,11.29,38.959999,38.110001,6.9,7.04,54,74,51,53.5,54.799999,84.199997,56.549999,42.700001,42.700001,42,41.5,27,1482300,1313300,11.35,1190.9,1
44.599998,1108,51.049999,383.5,57.900002,367,0.07,13.2,60.549999,203,2.64,8.09,4113,18845,32.099998,28927,75071,389,1.03,34,2397,2839,8.529,34,3023,21668,3292,15565,1117,2247,1934,11958,1.82,8.92,42.389999,18.459999,7.2,6.61,53,75,49,52.599998,53.599998,84,53.650002,42.099998,42.099998,40.900002,40,27.799999,661500,568600,14.15,477.5,1
43.799999,1117,51.650002,465,57.400002,398,0.12,13.8,60,258.5,2.43,7.49,3881,18735,29.6,26741,65400,335,0.57,38,2719,2968,15.822,38,4699,19052,1359,14202,3328,1483,3222,10407,2.8,12.39,30.01,41.060001,7.12,6.94,50,70.5,48,49.799999,51,81.5,52.549999,39.400002,39.5,39.5,39.200001,27.1,1227100,1091100,11.2,948.09998,1
45.099998,1088,51.200001,468.5,?,?,?,12,60.650002,207,2.19,6.75,3384,16167,27.9,25057,68690,352,0.95,31,2226,2975,9.092,31,3668,19439,1035,14257,869,1530,3062,11924,?,12.03,13.78,27.6,7.13,6.41,48,71.5,45,47.5,49.299999,84,49.549999,41,41.099998,39.700001,39.5,27.200001,1093500,963500,11.05,849.40002,1
45.099998,1048,52,460,57.700001,405,0.05,15.4,60.900002,255.5,2.73,8.36,4242,20970,32,28810,75026,376,0.75,38,2727,2911,8.791,38,5928,22769,3511,13505,3556,2038,3225,10819,3.54,12.96,33.639999,35.52,6.78,6.9,49,77,46,49.099998,50.549999,84.300003,52.849998,40.599998,40.599998,40.799999,40.5,25.4,706070,620560,12.1,1000.875,1
44.299999,1115,50.849998,565.5,57.700001,412,0.11,15.4,57.549999,298,1.38,4.23,2349,10195,15.7,14318,39194,198,0.19,21,1439.041,2043.076,7.110234,21,4738,11555,623,9906,3957,1591,2015,10940,2.86,9.5,17.360001,21.969999,8.01,6.9,41,69,35,40.900002,36.849998,82.900002,35.599998,34.299999,34.299999,34.700001,34.599998,24.1,687600,603600,13.25,459.64999,-1
44.099998,1148,51.650002,514.5,57.599998,403,0.14,15.6,59.950001,268.5,1.55,4.8,2788,12546,19.6,17652,47215,262,0.38,22,1.624,2705,8.029,22,3150,13138,521,10960,2986,1391,3216,13002,1.91,10.57,24.02,52.66,8.020001,6.87,45,69,35,44.700001,46.049999,80.699997,41.75,35.200001,35.299999,37.599998,37.400002,25.5,775400,687400,11.3,550.82501,1
44.400002,1120,51.849998,480.5,57.900002,396,0.06,15.4,60.700001,251,2.87,8.86,4208,21625,32.400002,29270,73803,380,0.56,41,2868,3171,9.552,41,6300,24338,3537,14006,3746,2063,3931,11448,1.25,14.96,42.009998,49.970001,7.82,6.83,47,76,45,46.700001,47.75,84.599998,52.650002,38.900002,39,38.400002,38,26.299999,1439180,1269600,11.7,1111.3,1
45.400002,1060,51.549999,350.5,57.5,331,?,13.4,60.400002,209.5,2.85,8.75,4278,20952,35,31554,75325,380,0.95,42,3009,3289,9.999,42,4309,24629,2422,13461,949,1642,2459,10379,?,10.92,27.959999,19.200001,?,6.75,52,74,51,52,53.099998,84.599998,55.75,43.200001,43.200001,38.900002,?,?,1429500,1239000,13.25,1094,1
44.799999,1100,51.099998,432,?,?,0.33,13.2,60.400002,195,2.54,7.78,3717,18861,29.799999,26882,73991,380,0.76,38,2677,3884,14.71,37,4491,23628,1709,12989,3565,1758,3517,13009,2.71,11.34,23.629999,47.25,7.82,6.84,52,71.5,48,52,54.549999,84.5,53.75,43.799999,43.799999,43.200001,42.900002,28.200001,1262500,1069000,15.5,996.70001,1
44.200001,1179,51.400002,550,58,424,0.17,15.9,60.650002,310.5,2.96,9.06,4701,21977,43.700001,30876,75082,380,0.75,42,3002,4871,15.895,32,5810,24548,3491,17287,3307,1933,3245,10493,0,?,44.830002,41.279999,7.54,6.74,48,78,47,47.799999,48.900002,85.900002,52.200001,41.799999,41.799999,39.5,39,25.4,1487070,1285287,13.6,1157.8,1
45.099998,1079,50.799999,380,57.799999,323,?,14.1,60.25,198.5,2.73,8.4,4384,20197,33.200001,29961,73966,410,0.59,36,2582,3045,9.682,36,2952,23869,2208,13429,832,1497,2933,10458,1.77,7.74,10.21,20,7.42,6.89,54,74,53,54.299999,55.299999,86.300003,56.400002,44.299999,44.400002,41.900002,41.5,28.4,1367400,1160000,15.15,1073.2,1
46.200001,1014,52.549999,375.5,56.299999,387,0.2,14.3,60.400002,238,2.94,9,4961,20605,35,31492,74373,390,0.33,37,2633,2717,8.178,34,4309,23832,2013,11981,1975,936,2849,11014,2.43,5.64,5.57,17.040001,7.21,6.61,49,77.5,46,48.700001,49.849998,85.199997,53.150002,41.400002,41.400002,39.099998,38.700001,26.6,1478600,1288200,12.85,1079,1
44.200001,1103,50.950001,394,57.099998,295,0.22,13,60.549999,194,2.63,8.05,4055,19571,31.299999,28171,74213,376,0.76,39,2786,3011,9.015,39,3962,23092,2000,12772,3332,1458,2875,6102,2.37,11.13,35.75,39.209999,6.82,6.95,53,73.5,49,53.099998,54.400002,84.699997,54.549999,44,44,43.299999,42.799999,27.1,1318000,1127100,14.45,1036.3,1
44.299999,1159,51.650002,433,57.599998,330,?,13.4,59.75,254.5,2.54,7.8,3950,19170,32.599998,29271,72036,381,0.95,35,2515,3831,14.354,35,5814,21908,2084,14750,1251,1682,3340,15298,3.44,9.41,13.76,27.33,?,6.83,44,73,40,44.099998,45,85.800003,46.799999,39,39,37.700001,?,?,640100,532600,16.75,491.10001,1
43.200001,1186,49.049999,537.5,56,459,0.17,15.5,59.150002,271.5,2.67,8.16,3995,21262,43.299999,30541,75431,380,0.37,42,3003,4032,14.253,43,3933,23519,2000,14976,3223,2048,3098,8804,0.77,12.31,48.75,46.34,7.71,6.83,53,75,50,52.400002,53.450001,84.199997,54.200001,41.599998,41.099998,39.299999,38.700001,25.1,1332540,1181457,11.35,1125.7,1
